,Subject,Matching,Identity,English_Identity,RT_ms,RT_sec,ACC,blocktype,Country
6779,846210221,Matching,Stranger,stranger,748,0.748,1,blocked,United Kingdom
6780,846210221,Matching,Stranger,stranger,488,0.488,1,blocked,United Kingdom
6781,846210221,Matching,Stranger,stranger,716,0.716,1,blocked,United Kingdom
6782,846210221,Matching,Stranger,stranger,545,0.545,1,blocked,United Kingdom
6783,846210221,Matching,Stranger,stranger,500,0.5,1,blocked,United Kingdom
6784,846210221,Matching,Stranger,stranger,479,0.479,0,blocked,United Kingdom
6785,846210221,Matching,Stranger,stranger,524,0.524,1,blocked,United Kingdom
6786,846210221,Matching,Stranger,stranger,440,0.44,1,blocked,United Kingdom
6787,846210221,Matching,Stranger,stranger,434,0.434,1,blocked,United Kingdom
6788,846210221,Matching,Stranger,stranger,450,0.45,1,blocked,United Kingdom
6789,846210221,Matching,Stranger,stranger,437,0.437,1,blocked,United Kingdom
6790,846210221,Matching,Stranger,stranger,410,0.41,1,blocked,United Kingdom
6791,846210221,Matching,Stranger,stranger,532,0.532,1,blocked,United Kingdom
6792,846210221,Matching,Stranger,stranger,558,0.558,1,blocked,United Kingdom
6793,846210221,Matching,Stranger,stranger,396,0.396,1,blocked,United Kingdom
6794,846210221,Matching,Stranger,stranger,433,0.433,1,blocked,United Kingdom
6795,846210221,Matching,Stranger,stranger,402,0.402,1,blocked,United Kingdom
6796,846210221,Matching,Stranger,stranger,449,0.449,1,blocked,United Kingdom
6797,846210221,Matching,Stranger,stranger,495,0.495,1,blocked,United Kingdom
6798,846210221,Matching,Stranger,stranger,417,0.417,1,blocked,United Kingdom
6799,846210221,Matching,Stranger,stranger,428,0.428,1,blocked,United Kingdom
6800,846210221,Matching,Stranger,stranger,362,0.362,1,blocked,United Kingdom
6801,846210221,Matching,Stranger,stranger,348,0.348,1,blocked,United Kingdom
6802,846210221,Matching,Stranger,stranger,288,0.288,1,blocked,United Kingdom
6803,846210221,Matching,Stranger,stranger,365,0.365,1,blocked,United Kingdom
6804,846210221,Matching,Stranger,stranger,438,0.438,1,blocked,United Kingdom
6805,846210221,Matching,Stranger,stranger,431,0.431,1,blocked,United Kingdom
6806,846210221,Matching,Stranger,stranger,421,0.421,1,blocked,United Kingdom
6807,846210221,Matching,Stranger,stranger,521,0.521,1,mixed,United Kingdom
6808,846210221,Matching,Stranger,stranger,577,0.577,1,mixed,United Kingdom
6809,846210221,Matching,Stranger,stranger,420,0.42,1,mixed,United Kingdom
6810,846210221,Matching,Stranger,stranger,386,0.386,1,mixed,United Kingdom
6811,846210221,Matching,Stranger,stranger,388,0.388,1,mixed,United Kingdom
6812,846210221,Matching,Stranger,stranger,403,0.403,1,mixed,United Kingdom
6813,846210221,Matching,Stranger,stranger,461,0.461,1,mixed,United Kingdom
6814,846210221,Matching,Stranger,stranger,397,0.397,1,mixed,United Kingdom
6815,846210221,Matching,Stranger,stranger,460,0.46,1,mixed,United Kingdom
6816,846210221,Matching,Stranger,stranger,343,0.343,1,mixed,United Kingdom
6817,846210221,Matching,Stranger,stranger,581,0.581,1,mixed,United Kingdom
6818,846210221,Matching,Stranger,stranger,487,0.487,1,mixed,United Kingdom
6819,846210221,Matching,Stranger,stranger,340,0.34,1,mixed,United Kingdom
6820,846210221,Matching,Stranger,stranger,467,0.467,1,mixed,United Kingdom
6821,846210221,Matching,Stranger,stranger,441,0.441,1,mixed,United Kingdom
6822,846210221,Matching,Stranger,stranger,403,0.403,1,mixed,United Kingdom
6823,846210221,Matching,Stranger,stranger,476,0.476,1,mixed,United Kingdom
6824,846210221,Matching,Stranger,stranger,349,0.349,1,mixed,United Kingdom
6825,846210221,Matching,Stranger,stranger,470,0.47,1,mixed,United Kingdom
6826,846210221,Matching,Stranger,stranger,439,0.439,1,mixed,United Kingdom
6827,846210221,Matching,Stranger,stranger,704,0.704,1,mixed,United Kingdom
6828,846210221,Matching,Stranger,stranger,415,0.415,1,mixed,United Kingdom
6829,846210221,Matching,Stranger,stranger,399,0.399,1,mixed,United Kingdom
6830,846210221,Matching,Stranger,stranger,349,0.349,1,mixed,United Kingdom
6831,846210221,Matching,Stranger,stranger,462,0.462,1,mixed,United Kingdom
6832,846210221,Matching,Stranger,stranger,485,0.485,1,mixed,United Kingdom
6833,846210221,Matching,Stranger,stranger,508,0.508,1,mixed,United Kingdom
6834,846210221,Matching,Stranger,stranger,426,0.426,1,mixed,United Kingdom
6835,846210221,Matching,Stranger,stranger,406,0.406,1,mixed,United Kingdom
6836,846210221,Matching,Stranger,stranger,470,0.47,1,mixed,United Kingdom
6837,846210221,Nonmatching,Close,friend,609,0.609,1,blocked,United Kingdom
6838,846210221,Nonmatching,Close,friend,567,0.567,1,blocked,United Kingdom
6839,846210221,Nonmatching,Close,friend,487,0.487,1,blocked,United Kingdom
6840,846210221,Nonmatching,Close,friend,417,0.417,1,blocked,United Kingdom
6841,846210221,Nonmatching,Close,friend,434,0.434,1,blocked,United Kingdom
6842,846210221,Nonmatching,Close,friend,627,0.627,1,blocked,United Kingdom
6843,846210221,Nonmatching,Close,friend,545,0.545,1,blocked,United Kingdom
6844,846210221,Nonmatching,Close,friend,437,0.437,1,blocked,United Kingdom
6845,846210221,Nonmatching,Close,friend,475,0.475,1,blocked,United Kingdom
6846,846210221,Nonmatching,Close,friend,443,0.443,1,blocked,United Kingdom
6847,846210221,Nonmatching,Close,friend,476,0.476,1,blocked,United Kingdom
6848,846210221,Nonmatching,Close,friend,374,0.374,1,blocked,United Kingdom
6849,846210221,Nonmatching,Close,friend,436,0.436,1,blocked,United Kingdom
6850,846210221,Nonmatching,Close,friend,456,0.456,1,blocked,United Kingdom
6851,846210221,Nonmatching,Close,friend,429,0.429,1,blocked,United Kingdom
6852,846210221,Nonmatching,Close,friend,430,0.43,1,mixed,United Kingdom
6853,846210221,Nonmatching,Close,friend,448,0.448,1,mixed,United Kingdom
6854,846210221,Nonmatching,Close,friend,462,0.462,1,mixed,United Kingdom
6855,846210221,Nonmatching,Close,friend,632,0.632,1,mixed,United Kingdom
6856,846210221,Nonmatching,Close,friend,437,0.437,1,mixed,United Kingdom
6857,846210221,Nonmatching,Close,friend,440,0.44,1,mixed,United Kingdom
6858,846210221,Nonmatching,Close,friend,481,0.481,1,mixed,United Kingdom
6859,846210221,Nonmatching,Close,friend,681,0.681,1,mixed,United Kingdom
6860,846210221,Nonmatching,Close,friend,536,0.536,1,mixed,United Kingdom
6861,846210221,Nonmatching,Close,friend,517,0.517,1,mixed,United Kingdom
6862,846210221,Nonmatching,Close,friend,408,0.408,0,mixed,United Kingdom
6863,846210221,Nonmatching,Close,friend,765,0.765,1,mixed,United Kingdom
6864,846210221,Nonmatching,Close,friend,459,0.459,1,mixed,United Kingdom
6865,846210221,Nonmatching,Close,friend,426,0.426,1,mixed,United Kingdom
6866,846210221,Nonmatching,Close,friend,686,0.686,1,mixed,United Kingdom
6867,846210221,Nonmatching,Close,friend,494,0.494,1,mixed,United Kingdom
6868,846210221,Nonmatching,Close,friend,438,0.438,1,mixed,United Kingdom
6869,846210221,Nonmatching,Close,friend,389,0.389,1,mixed,United Kingdom
6870,846210221,Nonmatching,Close,friend,388,0.388,1,mixed,United Kingdom
6871,846210221,Nonmatching,Close,friend,474,0.474,1,mixed,United Kingdom
6872,846210221,Nonmatching,Close,friend,393,0.393,1,mixed,United Kingdom
6873,846210221,Nonmatching,Close,friend,453,0.453,1,mixed,United Kingdom
6874,846210221,Nonmatching,Close,friend,449,0.449,1,mixed,United Kingdom
6875,846210221,Nonmatching,Close,friend,415,0.415,1,mixed,United Kingdom
6876,846210221,Nonmatching,Close,friend,755,0.755,1,mixed,United Kingdom
6877,846210221,Nonmatching,Close,friend,368,0.368,1,mixed,United Kingdom
6878,846210221,Nonmatching,Close,friend,413,0.413,1,mixed,United Kingdom
6879,846210221,Nonmatching,Close,friend,393,0.393,1,mixed,United Kingdom
6880,846210221,Nonmatching,Close,friend,375,0.375,1,mixed,United Kingdom
6881,846210221,Nonmatching,Close,friend,386,0.386,1,mixed,United Kingdom
6882,846210221,Nonmatching,Close,friend,374,0.374,1,blocked,United Kingdom
6883,846210221,Nonmatching,Close,friend,531,0.531,1,blocked,United Kingdom
6884,846210221,Nonmatching,Close,friend,346,0.346,1,blocked,United Kingdom
6885,846210221,Nonmatching,Close,friend,378,0.378,1,blocked,United Kingdom
6886,846210221,Nonmatching,Close,friend,398,0.398,1,blocked,United Kingdom
6887,846210221,Nonmatching,Close,friend,431,0.431,1,blocked,United Kingdom
6888,846210221,Nonmatching,Close,friend,404,0.404,1,blocked,United Kingdom
6889,846210221,Nonmatching,Close,friend,366,0.366,1,blocked,United Kingdom
6890,846210221,Nonmatching,Close,friend,386,0.386,1,blocked,United Kingdom
6891,846210221,Nonmatching,Close,friend,374,0.374,1,blocked,United Kingdom
6892,846210221,Nonmatching,Close,friend,349,0.349,1,blocked,United Kingdom
6893,846210221,Nonmatching,Close,friend,407,0.407,1,blocked,United Kingdom
6894,846210221,Nonmatching,Close,friend,353,0.353,1,blocked,United Kingdom
6895,846210221,Nonmatching,Close,friend,344,0.344,1,blocked,United Kingdom
6896,846210221,Nonmatching,Close,friend,319,0.319,1,blocked,United Kingdom
6897,846210221,Nonmatching,Self,self,834,0.834,1,blocked,United Kingdom
6898,846210221,Nonmatching,Self,self,513,0.513,1,blocked,United Kingdom
6899,846210221,Nonmatching,Self,self,618,0.618,1,blocked,United Kingdom
6900,846210221,Nonmatching,Self,self,563,0.563,1,blocked,United Kingdom
6901,846210221,Nonmatching,Self,self,529,0.529,1,blocked,United Kingdom
6902,846210221,Nonmatching,Self,self,455,0.455,1,blocked,United Kingdom
6903,846210221,Nonmatching,Self,self,423,0.423,1,blocked,United Kingdom
6904,846210221,Nonmatching,Self,self,405,0.405,1,blocked,United Kingdom
6905,846210221,Nonmatching,Self,self,410,0.41,1,blocked,United Kingdom
6906,846210221,Nonmatching,Self,self,411,0.411,1,blocked,United Kingdom
6907,846210221,Nonmatching,Self,self,527,0.527,1,blocked,United Kingdom
6908,846210221,Nonmatching,Self,self,618,0.618,1,blocked,United Kingdom
6909,846210221,Nonmatching,Self,self,439,0.439,1,blocked,United Kingdom
6910,846210221,Nonmatching,Self,self,455,0.455,1,blocked,United Kingdom
6911,846210221,Nonmatching,Self,self,500,0.5,1,blocked,United Kingdom
6912,846210221,Nonmatching,Self,self,739,0.739,1,mixed,United Kingdom
