,Subject,Gender,Matching,Origin_Identity,English_Identity,Identity,Cue,RT_ms,RT_sec,ACC,Country
2946,17,female,Matching,Self,Self,Self,Alter cue,500,0.5,1,China
2947,17,female,Matching,Familiar,Familiar,Close,Alter cue,308,0.308,0,China
2948,17,female,Matching,Familiar,Familiar,Close,Alter cue,268,0.268,0,China
2949,17,female,Matching,Familiar,Familiar,Close,Alter cue,688,0.688,1,China
2950,17,female,Matching,Familiar,Familiar,Close,No cue,702,0.702,1,China
2951,17,female,Matching,Familiar,Familiar,Close,No cue,459,0.459,1,China
2952,17,female,Matching,Familiar,Familiar,Close,Alter cue,825,0.825,1,China
2953,17,female,Matching,Familiar,Familiar,Close,No cue,473,0.473,0,China
2954,17,female,Matching,Familiar,Familiar,Close,No cue,763,0.763,1,China
2955,17,female,Matching,Familiar,Familiar,Close,No cue,576,0.576,1,China
2956,17,female,Matching,Familiar,Familiar,Close,Alter cue,517,0.517,1,China
2957,17,female,Matching,Familiar,Familiar,Close,Alter cue,727,0.727,1,China
2958,17,female,Matching,Familiar,Familiar,Close,No cue,629,0.629,1,China
2959,17,female,Matching,Familiar,Familiar,Close,Alter cue,621,0.621,1,China
2960,17,female,Matching,Familiar,Familiar,Close,Alter cue,490,0.49,1,China
2961,17,female,Matching,Familiar,Familiar,Close,Alter cue,514,0.514,0,China
2962,17,female,Matching,Familiar,Familiar,Close,No cue,511,0.511,1,China
2963,17,female,Matching,Familiar,Familiar,Close,No cue,413,0.413,1,China
2964,17,female,Matching,Familiar,Familiar,Close,Alter cue,930,0.93,1,China
2965,17,female,Matching,Familiar,Familiar,Close,Alter cue,438,0.438,1,China
2966,17,female,Matching,Familiar,Familiar,Close,Alter cue,525,0.525,1,China
2967,17,female,Matching,Familiar,Familiar,Close,No cue,492,0.492,1,China
2968,17,female,Matching,Familiar,Familiar,Close,No cue,420,0.42,1,China
2969,17,female,Matching,Familiar,Familiar,Close,No cue,466,0.466,1,China
2970,17,female,Matching,Familiar,Familiar,Close,No cue,545,0.545,1,China
2971,17,female,Matching,Familiar,Familiar,Close,Alter cue,549,0.549,1,China
2972,17,female,Matching,Familiar,Familiar,Close,No cue,691,0.691,1,China
2973,17,female,Matching,Familiar,Familiar,Close,Alter cue,466,0.466,1,China
2974,17,female,Matching,Familiar,Familiar,Close,No cue,327,0.327,1,China
2975,17,female,Matching,Familiar,Familiar,Close,Alter cue,428,0.428,1,China
2976,17,female,Matching,Familiar,Familiar,Close,Alter cue,289,0.289,1,China
2977,17,female,Matching,Familiar,Familiar,Close,Alter cue,337,0.337,1,China
2978,17,female,Matching,Familiar,Familiar,Close,No cue,498,0.498,1,China
2979,17,female,Matching,Familiar,Familiar,Close,Alter cue,763,0.763,0,China
2980,17,female,Matching,Familiar,Familiar,Close,Alter cue,689,0.689,1,China
2981,17,female,Matching,Familiar,Familiar,Close,No cue,736,0.736,1,China
2982,17,female,Matching,Familiar,Familiar,Close,Alter cue,825,0.825,1,China
2983,17,female,Matching,Familiar,Familiar,Close,No cue,554,0.554,1,China
2984,17,female,Matching,Familiar,Familiar,Close,No cue,572,0.572,0,China
2985,17,female,Matching,Familiar,Familiar,Close,No cue,499,0.499,1,China
2986,17,female,Matching,Familiar,Familiar,Close,Alter cue,514,0.514,1,China
2987,17,female,Matching,Familiar,Familiar,Close,No cue,227,0.227,0,China
2988,17,female,Matching,Familiar,Familiar,Close,No cue,899,0.899,1,China
2989,17,female,Matching,Familiar,Familiar,Close,No cue,260,0.26,0,China
2990,17,female,Matching,Familiar,Familiar,Close,Alter cue,359,0.359,0,China
2991,17,female,Matching,Familiar,Familiar,Close,Alter cue,732,0.732,1,China
2992,17,female,Matching,Familiar,Familiar,Close,Alter cue,457,0.457,1,China
2993,17,female,Matching,Familiar,Familiar,Close,No cue,613,0.613,0,China
2994,17,female,Matching,Familiar,Familiar,Close,No cue,345,0.345,1,China
2995,17,female,Matching,Familiar,Familiar,Close,Alter cue,943,0.943,1,China
2996,17,female,Matching,Familiar,Familiar,Close,No cue,794,0.794,1,China
2997,17,female,Nonmatching,Self,Self,Self,No cue,985,0.985,0,China
2998,17,female,Nonmatching,Self,Self,Self,No cue,401,0.401,1,China
2999,17,female,Nonmatching,Self,Self,Self,No cue,881,0.881,1,China
3000,17,female,Nonmatching,Self,Self,Self,No cue,944,0.944,1,China
3001,17,female,Nonmatching,Self,Self,Self,No cue,773,0.773,1,China
3002,17,female,Nonmatching,Self,Self,Self,No cue,770,0.77,1,China
3003,17,female,Nonmatching,Self,Self,Self,Alter cue,474,0.474,1,China
3004,17,female,Nonmatching,Self,Self,Self,Alter cue,698,0.698,1,China
3005,17,female,Nonmatching,Self,Self,Self,No cue,910,0.91,0,China
3006,17,female,Nonmatching,Self,Self,Self,No cue,569,0.569,0,China
3007,17,female,Nonmatching,Self,Self,Self,No cue,481,0.481,1,China
3008,17,female,Nonmatching,Self,Self,Self,Alter cue,637,0.637,0,China
3009,17,female,Nonmatching,Self,Self,Self,Alter cue,643,0.643,1,China
3010,17,female,Nonmatching,Self,Self,Self,Alter cue,480,0.48,1,China
3011,17,female,Nonmatching,Self,Self,Self,Alter cue,322,0.322,0,China
3012,17,female,Nonmatching,Self,Self,Self,Alter cue,539,0.539,0,China
3013,17,female,Nonmatching,Self,Self,Self,No cue,528,0.528,1,China
3014,17,female,Nonmatching,Self,Self,Self,No cue,395,0.395,1,China
3015,17,female,Nonmatching,Self,Self,Self,No cue,435,0.435,1,China
3016,17,female,Nonmatching,Self,Self,Self,No cue,411,0.411,1,China
3017,17,female,Nonmatching,Self,Self,Self,Alter cue,440,0.44,1,China
3018,17,female,Nonmatching,Self,Self,Self,No cue,615,0.615,1,China
3019,17,female,Nonmatching,Self,Self,Self,Alter cue,629,0.629,0,China
3020,17,female,Nonmatching,Self,Self,Self,Alter cue,456,0.456,1,China
3021,17,female,Nonmatching,Self,Self,Self,Alter cue,362,0.362,1,China
3022,17,female,Nonmatching,Self,Self,Self,Alter cue,480,0.48,1,China
3023,17,female,Nonmatching,Self,Self,Self,Alter cue,536,0.536,0,China
3024,17,female,Nonmatching,Self,Self,Self,Alter cue,466,0.466,1,China
3025,17,female,Nonmatching,Self,Self,Self,Alter cue,606,0.606,1,China
3026,17,female,Nonmatching,Self,Self,Self,No cue,645,0.645,0,China
3027,17,female,Nonmatching,Self,Self,Self,Alter cue,691,0.691,0,China
3028,17,female,Nonmatching,Self,Self,Self,No cue,761,0.761,1,China
3029,17,female,Nonmatching,Self,Self,Self,Alter cue,730,0.73,1,China
3030,17,female,Nonmatching,Self,Self,Self,No cue,837,0.837,1,China
3031,17,female,Nonmatching,Self,Self,Self,No cue,452,0.452,1,China
3032,17,female,Nonmatching,Self,Self,Self,No cue,913,0.913,1,China
3033,17,female,Nonmatching,Self,Self,Self,Alter cue,502,0.502,1,China
3034,17,female,Nonmatching,Self,Self,Self,No cue,488,0.488,1,China
3035,17,female,Nonmatching,Self,Self,Self,Alter cue,273,0.273,0,China
3036,17,female,Nonmatching,Self,Self,Self,Alter cue,421,0.421,0,China
3037,17,female,Nonmatching,Self,Self,Self,No cue,521,0.521,1,China
3038,17,female,Nonmatching,Self,Self,Self,No cue,688,0.688,1,China
3039,17,female,Nonmatching,Self,Self,Self,Alter cue,800,0.8,1,China
3040,17,female,Nonmatching,Self,Self,Self,No cue,456,0.456,1,China
3041,17,female,Nonmatching,Self,Self,Self,Alter cue,748,0.748,0,China
3042,17,female,Nonmatching,Self,Self,Self,No cue,267,0.267,0,China
3043,17,female,Nonmatching,Self,Self,Self,No cue,720,0.72,1,China
3044,17,female,Nonmatching,Self,Self,Self,Alter cue,657,0.657,0,China
3045,17,female,Nonmatching,Self,Self,Self,Alter cue,334,0.334,1,China
3046,17,female,Nonmatching,Familiar,Familiar,Close,No cue,409,0.409,1,China
3047,17,female,Nonmatching,Familiar,Familiar,Close,No cue,726,0.726,0,China
3048,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,610,0.61,1,China
3049,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,675,0.675,1,China
3050,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,726,0.726,1,China
3051,17,female,Nonmatching,Familiar,Familiar,Close,No cue,552,0.552,1,China
3052,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,473,0.473,0,China
3053,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,487,0.487,1,China
3054,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,774,0.774,0,China
3055,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,441,0.441,1,China
3056,17,female,Nonmatching,Familiar,Familiar,Close,No cue,362,0.362,0,China
3057,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,408,0.408,0,China
3058,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,536,0.536,1,China
3059,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,350,0.35,1,China
3060,17,female,Nonmatching,Familiar,Familiar,Close,No cue,690,0.69,0,China
3061,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,542,0.542,1,China
3062,17,female,Nonmatching,Familiar,Familiar,Close,No cue,564,0.564,1,China
3063,17,female,Nonmatching,Familiar,Familiar,Close,No cue,573,0.573,1,China
3064,17,female,Nonmatching,Familiar,Familiar,Close,No cue,449,0.449,1,China
3065,17,female,Nonmatching,Familiar,Familiar,Close,No cue,481,0.481,1,China
3066,17,female,Nonmatching,Familiar,Familiar,Close,No cue,433,0.433,0,China
3067,17,female,Nonmatching,Familiar,Familiar,Close,No cue,734,0.734,0,China
3068,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,743,0.743,1,China
3069,17,female,Nonmatching,Familiar,Familiar,Close,No cue,398,0.398,0,China
3070,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,552,0.552,1,China
3071,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,568,0.568,0,China
3072,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,554,0.554,1,China
3073,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,562,0.562,1,China
3074,17,female,Nonmatching,Familiar,Familiar,Close,No cue,492,0.492,1,China
3075,17,female,Nonmatching,Familiar,Familiar,Close,No cue,585,0.585,0,China
3076,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,499,0.499,1,China
3077,17,female,Nonmatching,Familiar,Familiar,Close,No cue,544,0.544,1,China
3078,17,female,Nonmatching,Familiar,Familiar,Close,No cue,235,0.235,1,China
3079,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,230,0.23,1,China
3080,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,546,0.546,0,China
3081,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,555,0.555,1,China
3082,17,female,Nonmatching,Familiar,Familiar,Close,No cue,576,0.576,1,China
3083,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,309,0.309,1,China
3084,17,female,Nonmatching,Familiar,Familiar,Close,No cue,547,0.547,1,China
3085,17,female,Nonmatching,Familiar,Familiar,Close,No cue,470,0.47,1,China
3086,17,female,Nonmatching,Familiar,Familiar,Close,No cue,488,0.488,1,China
3087,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,376,0.376,1,China
3088,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,541,0.541,1,China
3089,17,female,Nonmatching,Familiar,Familiar,Close,No cue,689,0.689,1,China
3090,17,female,Nonmatching,Familiar,Familiar,Close,No cue,695,0.695,1,China
3091,17,female,Nonmatching,Familiar,Familiar,Close,No cue,416,0.416,1,China
3092,17,female,Nonmatching,Familiar,Familiar,Close,Alter cue,674,0.674,1,China
3093,18,female,Matching,Self,Self,Self,Alter cue,311,0.311,1,China
3094,18,female,Matching,Self,Self,Self,No cue,462,0.462,1,China
3095,18,female,Matching,Self,Self,Self,No cue,477,0.477,1,China
3096,18,female,Matching,Self,Self,Self,No cue,360,0.36,1,China
3097,18,female,Matching,Self,Self,Self,No cue,385,0.385,1,China
3098,18,female,Matching,Self,Self,Self,No cue,619,0.619,1,China
3099,18,female,Matching,Self,Self,Self,Alter cue,486,0.486,1,China
3100,18,female,Matching,Self,Self,Self,Alter cue,308,0.308,1,China
3101,18,female,Matching,Self,Self,Self,No cue,428,0.428,1,China
3102,18,female,Matching,Self,Self,Self,No cue,496,0.496,1,China
3103,18,female,Matching,Self,Self,Self,No cue,478,0.478,1,China
3104,18,female,Matching,Self,Self,Self,No cue,444,0.444,1,China
3105,18,female,Matching,Self,Self,Self,No cue,297,0.297,1,China
3106,18,female,Matching,Self,Self,Self,No cue,488,0.488,1,China
3107,18,female,Matching,Self,Self,Self,Alter cue,357,0.357,1,China
3108,18,female,Matching,Self,Self,Self,Alter cue,312,0.312,1,China
3109,18,female,Matching,Self,Self,Self,Alter cue,320,0.32,1,China
3110,18,female,Matching,Self,Self,Self,No cue,340,0.34,1,China
3111,18,female,Matching,Self,Self,Self,Alter cue,309,0.309,1,China
3112,18,female,Matching,Self,Self,Self,Alter cue,507,0.507,1,China
3113,18,female,Matching,Self,Self,Self,No cue,318,0.318,1,China
3114,18,female,Matching,Self,Self,Self,Alter cue,364,0.364,1,China
3115,18,female,Matching,Self,Self,Self,No cue,407,0.407,1,China
3116,18,female,Matching,Self,Self,Self,Alter cue,439,0.439,1,China
3117,18,female,Matching,Self,Self,Self,Alter cue,385,0.385,1,China
3118,18,female,Matching,Self,Self,Self,Alter cue,468,0.468,1,China
3119,18,female,Matching,Self,Self,Self,Alter cue,276,0.276,1,China
3120,18,female,Matching,Self,Self,Self,Alter cue,390,0.39,1,China
3121,18,female,Matching,Self,Self,Self,Alter cue,297,0.297,1,China
3122,18,female,Matching,Self,Self,Self,Alter cue,328,0.328,1,China
3123,18,female,Matching,Self,Self,Self,No cue,645,0.645,1,China
3124,18,female,Matching,Self,Self,Self,Alter cue,465,0.465,1,China
3125,18,female,Matching,Self,Self,Self,No cue,490,0.49,1,China
3126,18,female,Matching,Self,Self,Self,No cue,424,0.424,1,China
3127,18,female,Matching,Self,Self,Self,No cue,473,0.473,1,China
3128,18,female,Matching,Self,Self,Self,Alter cue,592,0.592,0,China
3129,18,female,Matching,Self,Self,Self,Alter cue,552,0.552,1,China
3130,18,female,Matching,Self,Self,Self,Alter cue,536,0.536,1,China
3131,18,female,Matching,Self,Self,Self,Alter cue,433,0.433,1,China
3132,18,female,Matching,Self,Self,Self,No cue,808,0.808,1,China
3133,18,female,Matching,Self,Self,Self,No cue,707,0.707,0,China
3134,18,female,Matching,Self,Self,Self,No cue,375,0.375,1,China
3135,18,female,Matching,Self,Self,Self,Alter cue,457,0.457,1,China
3136,18,female,Matching,Self,Self,Self,No cue,403,0.403,0,China
3137,18,female,Matching,Self,Self,Self,No cue,519,0.519,1,China
3138,18,female,Matching,Self,Self,Self,No cue,534,0.534,1,China
3139,18,female,Matching,Self,Self,Self,Alter cue,459,0.459,1,China
3140,18,female,Matching,Self,Self,Self,No cue,484,0.484,1,China
3141,18,female,Matching,Self,Self,Self,Alter cue,635,0.635,1,China
3142,18,female,Matching,Self,Self,Self,Alter cue,491,0.491,1,China
3143,18,female,Matching,Familiar,Familiar,Close,Alter cue,704,0.704,0,China
3144,18,female,Matching,Familiar,Familiar,Close,Alter cue,982,0.982,0,China
3145,18,female,Matching,Familiar,Familiar,Close,No cue,616,0.616,1,China
3146,18,female,Matching,Familiar,Familiar,Close,Alter cue,621,0.621,1,China
3147,18,female,Matching,Familiar,Familiar,Close,Alter cue,676,0.676,1,China
3148,18,female,Matching,Familiar,Familiar,Close,No cue,720,0.72,0,China
3149,18,female,Matching,Familiar,Familiar,Close,Alter cue,704,0.704,0,China
3150,18,female,Matching,Familiar,Familiar,Close,No cue,740,0.74,1,China
3151,18,female,Matching,Familiar,Familiar,Close,No cue,670,0.67,1,China
3152,18,female,Matching,Familiar,Familiar,Close,Alter cue,828,0.828,1,China
3153,18,female,Matching,Familiar,Familiar,Close,Alter cue,459,0.459,0,China
3154,18,female,Matching,Familiar,Familiar,Close,No cue,805,0.805,1,China
3155,18,female,Matching,Familiar,Familiar,Close,Alter cue,729,0.729,1,China
3156,18,female,Matching,Familiar,Familiar,Close,No cue,482,0.482,1,China
3157,18,female,Matching,Familiar,Familiar,Close,Alter cue,499,0.499,1,China
3158,18,female,Matching,Familiar,Familiar,Close,Alter cue,437,0.437,0,China
3159,18,female,Matching,Familiar,Familiar,Close,No cue,407,0.407,0,China
3160,18,female,Matching,Familiar,Familiar,Close,Alter cue,440,0.44,0,China
3161,18,female,Matching,Familiar,Familiar,Close,Alter cue,741,0.741,1,China
3162,18,female,Matching,Familiar,Familiar,Close,No cue,317,0.317,0,China
3163,18,female,Matching,Familiar,Familiar,Close,Alter cue,517,0.517,0,China
3164,18,female,Matching,Familiar,Familiar,Close,No cue,709,0.709,1,China
3165,18,female,Matching,Familiar,Familiar,Close,No cue,780,0.78,1,China
3166,18,female,Matching,Familiar,Familiar,Close,No cue,316,0.316,0,China
3167,18,female,Matching,Familiar,Familiar,Close,No cue,640,0.64,1,China
3168,18,female,Matching,Familiar,Familiar,Close,No cue,659,0.659,1,China
3169,18,female,Matching,Familiar,Familiar,Close,Alter cue,423,0.423,0,China
3170,18,female,Matching,Familiar,Familiar,Close,Alter cue,406,0.406,1,China
3171,18,female,Matching,Familiar,Familiar,Close,Alter cue,663,0.663,1,China
3172,18,female,Matching,Familiar,Familiar,Close,Alter cue,790,0.79,1,China
3173,18,female,Matching,Familiar,Familiar,Close,No cue,458,0.458,0,China
3174,18,female,Matching,Familiar,Familiar,Close,No cue,754,0.754,1,China
3175,18,female,Matching,Familiar,Familiar,Close,Alter cue,579,0.579,1,China
3176,18,female,Matching,Familiar,Familiar,Close,No cue,474,0.474,1,China
3177,18,female,Matching,Familiar,Familiar,Close,No cue,737,0.737,1,China
3178,18,female,Matching,Familiar,Familiar,Close,No cue,692,0.692,1,China
3179,18,female,Matching,Familiar,Familiar,Close,Alter cue,572,0.572,1,China
3180,18,female,Matching,Familiar,Familiar,Close,No cue,689,0.689,1,China
3181,18,female,Matching,Familiar,Familiar,Close,Alter cue,941,0.941,1,China
3182,18,female,Matching,Familiar,Familiar,Close,No cue,641,0.641,1,China
3183,18,female,Matching,Familiar,Familiar,Close,No cue,519,0.519,0,China
3184,18,female,Matching,Familiar,Familiar,Close,Alter cue,684,0.684,1,China
3185,18,female,Matching,Familiar,Familiar,Close,No cue,636,0.636,1,China
3186,18,female,Matching,Familiar,Familiar,Close,Alter cue,630,0.63,0,China
3187,18,female,Matching,Familiar,Familiar,Close,Alter cue,680,0.68,1,China
3188,18,female,Matching,Familiar,Familiar,Close,Alter cue,520,0.52,1,China
3189,18,female,Matching,Familiar,Familiar,Close,Alter cue,771,0.771,1,China
3190,18,female,Nonmatching,Self,Self,Self,Alter cue,605,0.605,1,China
3191,18,female,Nonmatching,Self,Self,Self,No cue,641,0.641,1,China
3192,18,female,Nonmatching,Self,Self,Self,No cue,767,0.767,0,China
3193,18,female,Nonmatching,Self,Self,Self,No cue,967,0.967,1,China
3194,18,female,Nonmatching,Self,Self,Self,Alter cue,723,0.723,0,China
3195,18,female,Nonmatching,Self,Self,Self,No cue,621,0.621,1,China
3196,18,female,Nonmatching,Self,Self,Self,No cue,632,0.632,1,China
3197,18,female,Nonmatching,Self,Self,Self,No cue,629,0.629,1,China
3198,18,female,Nonmatching,Self,Self,Self,No cue,711,0.711,1,China
3199,18,female,Nonmatching,Self,Self,Self,Alter cue,670,0.67,1,China
3200,18,female,Nonmatching,Self,Self,Self,No cue,795,0.795,0,China
3201,18,female,Nonmatching,Self,Self,Self,No cue,598,0.598,1,China
3202,18,female,Nonmatching,Self,Self,Self,Alter cue,523,0.523,1,China
3203,18,female,Nonmatching,Self,Self,Self,Alter cue,627,0.627,0,China
3204,18,female,Nonmatching,Self,Self,Self,Alter cue,428,0.428,1,China
3205,18,female,Nonmatching,Self,Self,Self,No cue,520,0.52,0,China
3206,18,female,Nonmatching,Self,Self,Self,Alter cue,573,0.573,1,China
3207,18,female,Nonmatching,Self,Self,Self,No cue,409,0.409,1,China
3208,18,female,Nonmatching,Self,Self,Self,Alter cue,531,0.531,1,China
3209,18,female,Nonmatching,Self,Self,Self,No cue,800,0.8,1,China
3210,18,female,Nonmatching,Self,Self,Self,No cue,675,0.675,0,China
3211,18,female,Nonmatching,Self,Self,Self,Alter cue,523,0.523,1,China
3212,18,female,Nonmatching,Self,Self,Self,No cue,632,0.632,1,China
3213,18,female,Nonmatching,Self,Self,Self,No cue,508,0.508,1,China
3214,18,female,Nonmatching,Self,Self,Self,Alter cue,589,0.589,1,China
