,Subject,Shape,Word,Matching,Identity,Group,RT_ms,RT_sec,ACC,Country
10449,30,Self,Friend,Matching,Self,2,542,0.542,1,China
10450,30,Self,Stranger,Matching,Self,2,0,0,0,China
10451,30,Self,Friend,Matching,Self,2,473,0.473,0,China
10452,30,Self,Stranger,Matching,Self,2,430,0.43,1,China
10453,30,Self,Friend,Matching,Self,2,568,0.568,0,China
10454,30,Self,Stranger,Matching,Self,2,523,0.523,1,China
10455,30,Self,Stranger,Matching,Self,2,554,0.554,1,China
10456,30,Self,Friend,Matching,Self,2,888,0.888,1,China
10457,30,Self,Stranger,Matching,Self,2,532,0.532,1,China
10458,30,Self,Friend,Matching,Self,2,355,0.355,0,China
10459,30,Self,Stranger,Matching,Self,2,464,0.464,1,China
10460,30,Self,Friend,Matching,Self,2,752,0.752,1,China
10461,30,Self,Stranger,Matching,Self,2,538,0.538,1,China
10462,30,Self,Friend,Matching,Self,2,534,0.534,1,China
10463,30,Self,Friend,Matching,Self,2,712,0.712,1,China
10464,30,Self,Stranger,Matching,Self,2,627,0.627,1,China
10465,30,Self,Friend,Matching,Self,2,632,0.632,1,China
10466,30,Self,Stranger,Matching,Self,2,519,0.519,1,China
10467,30,Self,Friend,Matching,Self,2,474,0.474,1,China
10468,30,Self,Stranger,Matching,Self,2,591,0.591,1,China
10469,30,Self,Friend,Matching,Self,2,682,0.682,0,China
10470,30,Self,Stranger,Matching,Self,2,575,0.575,1,China
10471,30,Self,Friend,Matching,Self,2,589,0.589,1,China
10472,30,Self,Stranger,Matching,Self,2,569,0.569,1,China
10473,30,Self,Friend,Matching,Self,2,632,0.632,1,China
10474,30,Self,Stranger,Matching,Self,2,688,0.688,1,China
10475,30,Self,Friend,Matching,Self,2,546,0.546,1,China
10476,30,Self,Stranger,Matching,Self,2,527,0.527,1,China
10477,30,Self,Friend,Matching,Self,2,695,0.695,1,China
10478,30,Self,Stranger,Matching,Self,2,494,0.494,1,China
10479,30,Self,Friend,Matching,Self,2,615,0.615,0,China
10480,30,Self,Stranger,Matching,Self,2,686,0.686,1,China
10481,30,Self,Friend,Matching,Self,2,548,0.548,1,China
10482,30,Self,Stranger,Matching,Self,2,663,0.663,1,China
10483,30,Self,Stranger,Matching,Self,2,417,0.417,1,China
10484,30,Self,Friend,Matching,Self,2,812,0.812,1,China
10485,30,Self,Friend,Matching,Self,2,917,0.917,1,China
10486,30,Self,Stranger,Matching,Self,2,425,0.425,1,China
10487,30,Self,Friend,Matching,Self,2,837,0.837,1,China
10488,30,Self,Stranger,Matching,Self,2,521,0.521,1,China
10489,30,Self,Friend,Matching,Self,2,533,0.533,1,China
10490,30,Self,Stranger,Matching,Self,2,472,0.472,1,China
10491,30,Self,Friend,Matching,Self,2,881,0.881,1,China
10492,30,Self,Stranger,Matching,Self,2,688,0.688,1,China
10493,30,Self,Friend,Matching,Self,2,728,0.728,1,China
10494,30,Self,Stranger,Matching,Self,2,556,0.556,1,China
10495,30,Self,Friend,Matching,Self,2,494,0.494,1,China
10496,30,Self,Stranger,Matching,Self,2,506,0.506,1,China
10497,30,Self,Friend,Matching,Self,2,750,0.75,1,China
10498,30,Self,Stranger,Matching,Self,2,650,0.65,1,China
10499,30,Self,Friend,Matching,Self,2,554,0.554,1,China
10500,30,Self,Stranger,Matching,Self,2,526,0.526,1,China
10501,30,Self,Friend,Matching,Self,2,606,0.606,1,China
10502,30,Self,Stranger,Matching,Self,2,625,0.625,1,China
10503,30,Self,Friend,Matching,Self,2,0,0,0,China
10504,30,Self,Stranger,Matching,Self,2,685,0.685,1,China
10505,30,Friend,Self,Matching,Close,2,NA,NA,NA,China
10506,30,Friend,Stranger,Matching,Close,2,NA,NA,NA,China
10507,30,Friend,Self,Matching,Close,2,NA,NA,NA,China
10508,30,Friend,Stranger,Matching,Close,2,NA,NA,NA,China
10509,30,Friend,Self,Matching,Close,2,696,0.696,1,China
10510,30,Friend,Stranger,Matching,Close,2,744,0.744,1,China
10511,30,Friend,Stranger,Matching,Close,2,773,0.773,1,China
10512,30,Friend,Self,Matching,Close,2,610,0.61,1,China
10513,30,Friend,Self,Matching,Close,2,502,0.502,1,China
10514,30,Friend,Stranger,Matching,Close,2,652,0.652,1,China
10515,30,Friend,Self,Matching,Close,2,502,0.502,1,China
10516,30,Friend,Stranger,Matching,Close,2,556,0.556,1,China
10517,30,Friend,Self,Matching,Close,2,463,0.463,1,China
10518,30,Friend,Stranger,Matching,Close,2,569,0.569,1,China
10519,30,Friend,Self,Matching,Close,2,408,0.408,0,China
10520,30,Friend,Stranger,Matching,Close,2,0,0,0,China
10521,30,Friend,Stranger,Matching,Close,2,696,0.696,1,China
10522,30,Friend,Self,Matching,Close,2,826,0.826,1,China
10523,30,Friend,Self,Matching,Close,2,568,0.568,0,China
10524,30,Friend,Stranger,Matching,Close,2,601,0.601,1,China
10525,30,Friend,Stranger,Matching,Close,2,434,0.434,1,China
10526,30,Friend,Self,Matching,Close,2,604,0.604,1,China
10527,30,Friend,Stranger,Matching,Close,2,1154,1.154,1,China
10528,30,Friend,Self,Matching,Close,2,508,0.508,1,China
10529,30,Friend,Self,Matching,Close,2,585,0.585,1,China
10530,30,Friend,Stranger,Matching,Close,2,537,0.537,1,China
10531,30,Friend,Stranger,Matching,Close,2,569,0.569,1,China
10532,30,Friend,Self,Matching,Close,2,534,0.534,1,China
10533,30,Friend,Stranger,Matching,Close,2,718,0.718,1,China
10534,30,Friend,Self,Matching,Close,2,397,0.397,1,China
10535,30,Friend,Self,Matching,Close,2,513,0.513,1,China
10536,30,Friend,Stranger,Matching,Close,2,837,0.837,1,China
10537,30,Friend,Self,Matching,Close,2,418,0.418,1,China
10538,30,Friend,Stranger,Matching,Close,2,0,0,0,China
10539,30,Friend,Self,Matching,Close,2,464,0.464,1,China
10540,30,Friend,Stranger,Matching,Close,2,605,0.605,1,China
10541,30,Friend,Self,Matching,Close,2,569,0.569,1,China
10542,30,Friend,Stranger,Matching,Close,2,0,0,0,China
10543,30,Friend,Self,Matching,Close,2,480,0.48,1,China
10544,30,Friend,Stranger,Matching,Close,2,712,0.712,1,China
10545,30,Friend,Stranger,Matching,Close,2,531,0.531,1,China
10546,30,Friend,Self,Matching,Close,2,782,0.782,1,China
10547,30,Friend,Stranger,Matching,Close,2,566,0.566,1,China
10548,30,Friend,Self,Matching,Close,2,609,0.609,1,China
10549,30,Friend,Self,Matching,Close,2,456,0.456,1,China
10550,30,Friend,Stranger,Matching,Close,2,490,0.49,1,China
10551,30,Friend,Self,Matching,Close,2,585,0.585,1,China
10552,30,Friend,Stranger,Matching,Close,2,636,0.636,1,China
10553,30,Friend,Self,Matching,Close,2,674,0.674,1,China
10554,30,Friend,Stranger,Matching,Close,2,677,0.677,1,China
10555,30,Friend,Stranger,Matching,Close,2,740,0.74,1,China
10556,30,Friend,Self,Matching,Close,2,551,0.551,0,China
10557,30,Friend,Self,Matching,Close,2,519,0.519,1,China
10558,30,Friend,Stranger,Matching,Close,2,649,0.649,0,China
10559,30,Friend,Stranger,Matching,Close,2,575,0.575,1,China
10560,30,Friend,Self,Matching,Close,2,529,0.529,1,China
10561,30,Friend,Self,Matching,Close,2,623,0.623,1,China
10562,30,Friend,Stranger,Matching,Close,2,703,0.703,1,China
10563,30,Friend,Self,Matching,Close,2,698,0.698,1,China
10564,30,Friend,Stranger,Matching,Close,2,928,0.928,1,China
10565,30,Friend,Stranger,Matching,Close,2,471,0.471,1,China
10566,30,Friend,Self,Matching,Close,2,618,0.618,1,China
10567,30,Friend,Stranger,Matching,Close,2,802,0.802,1,China
10568,30,Friend,Self,Matching,Close,2,663,0.663,1,China
10569,30,Stranger,Self,Matching,Stranger,2,NA,NA,NA,China
10570,30,Stranger,Friend,Matching,Stranger,2,NA,NA,NA,China
10571,30,Stranger,Friend,Matching,Stranger,2,NA,NA,NA,China
10572,30,Stranger,Self,Matching,Stranger,2,NA,NA,NA,China
10573,30,Stranger,Self,Matching,Stranger,2,669,0.669,1,China
10574,30,Stranger,Friend,Matching,Stranger,2,984,0.984,1,China
10575,30,Stranger,Friend,Matching,Stranger,2,583,0.583,1,China
10576,30,Stranger,Self,Matching,Stranger,2,601,0.601,1,China
10577,30,Stranger,Friend,Matching,Stranger,2,784,0.784,1,China
10578,30,Stranger,Self,Matching,Stranger,2,585,0.585,1,China
10579,30,Stranger,Self,Matching,Stranger,2,594,0.594,1,China
10580,30,Stranger,Friend,Matching,Stranger,2,765,0.765,0,China
10581,30,Stranger,Friend,Matching,Stranger,2,551,0.551,1,China
10582,30,Stranger,Self,Matching,Stranger,2,460,0.46,1,China
10583,30,Stranger,Friend,Matching,Stranger,2,479,0.479,1,China
10584,30,Stranger,Self,Matching,Stranger,2,451,0.451,0,China
10585,30,Stranger,Self,Matching,Stranger,2,544,0.544,0,China
10586,30,Stranger,Friend,Matching,Stranger,2,474,0.474,1,China
10587,30,Stranger,Self,Matching,Stranger,2,563,0.563,0,China
10588,30,Stranger,Friend,Matching,Stranger,2,563,0.563,1,China
10589,30,Stranger,Friend,Matching,Stranger,2,557,0.557,1,China
10590,30,Stranger,Self,Matching,Stranger,2,505,0.505,1,China
10591,30,Stranger,Friend,Matching,Stranger,2,515,0.515,1,China
10592,30,Stranger,Self,Matching,Stranger,2,588,0.588,1,China
10593,30,Stranger,Friend,Matching,Stranger,2,0,0,0,China
10594,30,Stranger,Self,Matching,Stranger,2,460,0.46,1,China
10595,30,Stranger,Self,Matching,Stranger,2,547,0.547,1,China
10596,30,Stranger,Friend,Matching,Stranger,2,637,0.637,1,China
10597,30,Stranger,Friend,Matching,Stranger,2,473,0.473,1,China
10598,30,Stranger,Self,Matching,Stranger,2,606,0.606,1,China
10599,30,Stranger,Friend,Matching,Stranger,2,506,0.506,0,China
10600,30,Stranger,Self,Matching,Stranger,2,462,0.462,0,China
10601,30,Stranger,Self,Matching,Stranger,2,699,0.699,1,China
10602,30,Stranger,Friend,Matching,Stranger,2,541,0.541,1,China
10603,30,Stranger,Friend,Matching,Stranger,2,854,0.854,1,China
10604,30,Stranger,Self,Matching,Stranger,2,555,0.555,1,China
10605,30,Stranger,Friend,Matching,Stranger,2,663,0.663,1,China
10606,30,Stranger,Self,Matching,Stranger,2,689,0.689,1,China
10607,30,Stranger,Self,Matching,Stranger,2,678,0.678,1,China
10608,30,Stranger,Friend,Matching,Stranger,2,612,0.612,1,China
10609,30,Stranger,Friend,Matching,Stranger,2,756,0.756,1,China
10610,30,Stranger,Self,Matching,Stranger,2,520,0.52,1,China
10611,30,Stranger,Self,Matching,Stranger,2,529,0.529,0,China
10612,30,Stranger,Friend,Matching,Stranger,2,762,0.762,1,China
10613,30,Stranger,Friend,Matching,Stranger,2,450,0.45,1,China
10614,30,Stranger,Self,Matching,Stranger,2,632,0.632,1,China
10615,30,Stranger,Self,Matching,Stranger,2,687,0.687,1,China
10616,30,Stranger,Friend,Matching,Stranger,2,967,0.967,1,China
10617,30,Stranger,Friend,Matching,Stranger,2,697,0.697,1,China
10618,30,Stranger,Self,Matching,Stranger,2,567,0.567,0,China
10619,30,Stranger,Friend,Matching,Stranger,2,830,0.83,1,China
10620,30,Stranger,Self,Matching,Stranger,2,451,0.451,1,China
10621,30,Stranger,Self,Matching,Stranger,2,599,0.599,1,China
10622,30,Stranger,Friend,Matching,Stranger,2,650,0.65,1,China
10623,30,Stranger,Self,Matching,Stranger,2,733,0.733,0,China
10624,30,Stranger,Friend,Matching,Stranger,2,775,0.775,1,China
10625,30,Stranger,Self,Matching,Stranger,2,487,0.487,0,China
10626,30,Stranger,Friend,Matching,Stranger,2,564,0.564,1,China
10627,30,Stranger,Friend,Matching,Stranger,2,556,0.556,1,China
10628,30,Stranger,Self,Matching,Stranger,2,695,0.695,0,China
10629,30,Stranger,Self,Matching,Stranger,2,682,0.682,1,China
10630,30,Stranger,Friend,Matching,Stranger,2,480,0.48,1,China
10631,30,Stranger,Self,Matching,Stranger,2,680,0.68,1,China
10632,30,Stranger,Friend,Matching,Stranger,2,570,0.57,1,China
10633,30,Self,Self,Nonmatching,Self,2,NA,NA,NA,China
10634,30,Self,Self,Nonmatching,Self,2,NA,NA,NA,China
10635,30,Self,Self,Nonmatching,Self,2,NA,NA,NA,China
10636,30,Self,Self,Nonmatching,Self,2,NA,NA,NA,China
10637,30,Self,Self,Nonmatching,Self,2,404,0.404,1,China
10638,30,Self,Self,Nonmatching,Self,2,530,0.53,1,China
10639,30,Self,Self,Nonmatching,Self,2,426,0.426,1,China
10640,30,Self,Self,Nonmatching,Self,2,401,0.401,1,China
10641,30,Self,Self,Nonmatching,Self,2,0,0,0,China
10642,30,Self,Self,Nonmatching,Self,2,402,0.402,1,China
10643,30,Self,Self,Nonmatching,Self,2,445,0.445,1,China
10644,30,Self,Self,Nonmatching,Self,2,398,0.398,1,China
10645,30,Self,Self,Nonmatching,Self,2,482,0.482,1,China
10646,30,Self,Self,Nonmatching,Self,2,512,0.512,1,China
10647,30,Self,Self,Nonmatching,Self,2,392,0.392,1,China
10648,30,Self,Self,Nonmatching,Self,2,538,0.538,1,China
10649,30,Self,Self,Nonmatching,Self,2,501,0.501,1,China
10650,30,Self,Self,Nonmatching,Self,2,433,0.433,1,China
10651,30,Self,Self,Nonmatching,Self,2,456,0.456,1,China
10652,30,Self,Self,Nonmatching,Self,2,705,0.705,1,China
10653,30,Self,Self,Nonmatching,Self,2,373,0.373,1,China
10654,30,Self,Self,Nonmatching,Self,2,419,0.419,1,China
10655,30,Self,Self,Nonmatching,Self,2,525,0.525,1,China
10656,30,Self,Self,Nonmatching,Self,2,512,0.512,1,China
10657,30,Self,Self,Nonmatching,Self,2,408,0.408,1,China
10658,30,Self,Self,Nonmatching,Self,2,539,0.539,1,China
10659,30,Self,Self,Nonmatching,Self,2,440,0.44,1,China
10660,30,Self,Self,Nonmatching,Self,2,381,0.381,1,China
10661,30,Self,Self,Nonmatching,Self,2,420,0.42,1,China
10662,30,Self,Self,Nonmatching,Self,2,522,0.522,1,China
10663,30,Self,Self,Nonmatching,Self,2,607,0.607,1,China
10664,30,Self,Self,Nonmatching,Self,2,325,0.325,1,China
10665,30,Self,Self,Nonmatching,Self,2,559,0.559,1,China
10666,30,Self,Self,Nonmatching,Self,2,398,0.398,1,China
10667,30,Self,Self,Nonmatching,Self,2,713,0.713,1,China
10668,30,Self,Self,Nonmatching,Self,2,788,0.788,1,China
10669,30,Self,Self,Nonmatching,Self,2,575,0.575,1,China
10670,30,Self,Self,Nonmatching,Self,2,626,0.626,1,China
10671,30,Self,Self,Nonmatching,Self,2,384,0.384,1,China
10672,30,Self,Self,Nonmatching,Self,2,721,0.721,1,China
10673,30,Self,Self,Nonmatching,Self,2,605,0.605,1,China
10674,30,Self,Self,Nonmatching,Self,2,476,0.476,1,China
10675,30,Self,Self,Nonmatching,Self,2,567,0.567,1,China
10676,30,Self,Self,Nonmatching,Self,2,702,0.702,1,China
10677,30,Self,Self,Nonmatching,Self,2,649,0.649,1,China
10678,30,Self,Self,Nonmatching,Self,2,507,0.507,1,China
10679,30,Self,Self,Nonmatching,Self,2,616,0.616,1,China
10680,30,Self,Self,Nonmatching,Self,2,616,0.616,1,China
10681,30,Self,Self,Nonmatching,Self,2,589,0.589,1,China
10682,30,Self,Self,Nonmatching,Self,2,486,0.486,1,China
10683,30,Self,Self,Nonmatching,Self,2,496,0.496,1,China
10684,30,Self,Self,Nonmatching,Self,2,534,0.534,1,China
10685,30,Self,Self,Nonmatching,Self,2,823,0.823,0,China
10686,30,Self,Self,Nonmatching,Self,2,531,0.531,1,China
10687,30,Self,Self,Nonmatching,Self,2,571,0.571,1,China
10688,30,Self,Self,Nonmatching,Self,2,522,0.522,1,China
10689,30,Self,Self,Nonmatching,Self,2,721,0.721,1,China
10690,30,Self,Self,Nonmatching,Self,2,440,0.44,1,China
10691,30,Self,Self,Nonmatching,Self,2,699,0.699,1,China
10692,30,Self,Self,Nonmatching,Self,2,698,0.698,1,China
10693,30,Self,Self,Nonmatching,Self,2,469,0.469,1,China
10694,30,Self,Self,Nonmatching,Self,2,558,0.558,1,China
10695,30,Self,Self,Nonmatching,Self,2,721,0.721,0,China
10696,30,Self,Self,Nonmatching,Self,2,452,0.452,1,China
10697,30,Friend,Friend,Nonmatching,Close,2,NA,NA,NA,China
10698,30,Friend,Friend,Nonmatching,Close,2,NA,NA,NA,China
10699,30,Friend,Friend,Nonmatching,Close,2,NA,NA,NA,China
10700,30,Friend,Friend,Nonmatching,Close,2,NA,NA,NA,China
10701,30,Friend,Friend,Nonmatching,Close,2,768,0.768,1,China
10702,30,Friend,Friend,Nonmatching,Close,2,946,0.946,0,China
10703,30,Friend,Friend,Nonmatching,Close,2,644,0.644,1,China
10704,30,Friend,Friend,Nonmatching,Close,2,0,0,0,China
10705,30,Friend,Friend,Nonmatching,Close,2,714,0.714,0,China
10706,30,Friend,Friend,Nonmatching,Close,2,826,0.826,1,China
10707,30,Friend,Friend,Nonmatching,Close,2,737,0.737,1,China
10708,30,Friend,Friend,Nonmatching,Close,2,448,0.448,1,China
10709,30,Friend,Friend,Nonmatching,Close,2,947,0.947,1,China
10710,30,Friend,Friend,Nonmatching,Close,2,584,0.584,1,China
10711,30,Friend,Friend,Nonmatching,Close,2,605,0.605,1,China
10712,30,Friend,Friend,Nonmatching,Close,2,594,0.594,1,China
10713,30,Friend,Friend,Nonmatching,Close,2,788,0.788,1,China
10714,30,Friend,Friend,Nonmatching,Close,2,496,0.496,1,China
10715,30,Friend,Friend,Nonmatching,Close,2,759,0.759,1,China
10716,30,Friend,Friend,Nonmatching,Close,2,694,0.694,1,China
10717,30,Friend,Friend,Nonmatching,Close,2,719,0.719,1,China
10718,30,Friend,Friend,Nonmatching,Close,2,601,0.601,1,China
10719,30,Friend,Friend,Nonmatching,Close,2,736,0.736,1,China
10720,30,Friend,Friend,Nonmatching,Close,2,763,0.763,1,China
10721,30,Friend,Friend,Nonmatching,Close,2,639,0.639,1,China
10722,30,Friend,Friend,Nonmatching,Close,2,635,0.635,0,China
10723,30,Friend,Friend,Nonmatching,Close,2,468,0.468,1,China
10724,30,Friend,Friend,Nonmatching,Close,2,538,0.538,1,China
10725,30,Friend,Friend,Nonmatching,Close,2,616,0.616,1,China
10726,30,Friend,Friend,Nonmatching,Close,2,511,0.511,1,China
10727,30,Friend,Friend,Nonmatching,Close,2,476,0.476,1,China
10728,30,Friend,Friend,Nonmatching,Close,2,528,0.528,1,China
10729,30,Friend,Friend,Nonmatching,Close,2,548,0.548,1,China
10730,30,Friend,Friend,Nonmatching,Close,2,0,0,0,China
10731,30,Friend,Friend,Nonmatching,Close,2,478,0.478,1,China
10732,30,Friend,Friend,Nonmatching,Close,2,1008,1.008,1,China
10733,30,Friend,Friend,Nonmatching,Close,2,820,0.82,1,China
10734,30,Friend,Friend,Nonmatching,Close,2,695,0.695,1,China
10735,30,Friend,Friend,Nonmatching,Close,2,685,0.685,1,China
10736,30,Friend,Friend,Nonmatching,Close,2,572,0.572,1,China
10737,30,Friend,Friend,Nonmatching,Close,2,875,0.875,1,China
10738,30,Friend,Friend,Nonmatching,Close,2,739,0.739,0,China
10739,30,Friend,Friend,Nonmatching,Close,2,668,0.668,1,China
10740,30,Friend,Friend,Nonmatching,Close,2,516,0.516,1,China
10741,30,Friend,Friend,Nonmatching,Close,2,0,0,0,China
10742,30,Friend,Friend,Nonmatching,Close,2,711,0.711,1,China
10743,30,Friend,Friend,Nonmatching,Close,2,488,0.488,1,China
10744,30,Friend,Friend,Nonmatching,Close,2,757,0.757,1,China
10745,30,Friend,Friend,Nonmatching,Close,2,543,0.543,1,China
10746,30,Friend,Friend,Nonmatching,Close,2,760,0.76,1,China
10747,30,Friend,Friend,Nonmatching,Close,2,607,0.607,1,China
10748,30,Friend,Friend,Nonmatching,Close,2,673,0.673,1,China
10749,30,Friend,Friend,Nonmatching,Close,2,0,0,0,China
10750,30,Friend,Friend,Nonmatching,Close,2,562,0.562,1,China
10751,30,Friend,Friend,Nonmatching,Close,2,713,0.713,1,China
10752,30,Friend,Friend,Nonmatching,Close,2,652,0.652,1,China
10753,30,Friend,Friend,Nonmatching,Close,2,751,0.751,1,China
10754,30,Friend,Friend,Nonmatching,Close,2,632,0.632,1,China
10755,30,Friend,Friend,Nonmatching,Close,2,534,0.534,1,China
10756,30,Friend,Friend,Nonmatching,Close,2,703,0.703,1,China
10757,30,Friend,Friend,Nonmatching,Close,2,714,0.714,1,China
10758,30,Friend,Friend,Nonmatching,Close,2,504,0.504,0,China
10759,30,Friend,Friend,Nonmatching,Close,2,566,0.566,0,China
10760,30,Friend,Friend,Nonmatching,Close,2,659,0.659,1,China
10761,30,Stranger,Stranger,Nonmatching,Stranger,2,NA,NA,NA,China
10762,30,Stranger,Stranger,Nonmatching,Stranger,2,NA,NA,NA,China
10763,30,Stranger,Stranger,Nonmatching,Stranger,2,NA,NA,NA,China
10764,30,Stranger,Stranger,Nonmatching,Stranger,2,NA,NA,NA,China
10765,30,Stranger,Stranger,Nonmatching,Stranger,2,712,0.712,0,China
10766,30,Stranger,Stranger,Nonmatching,Stranger,2,718,0.718,1,China
10767,30,Stranger,Stranger,Nonmatching,Stranger,2,687,0.687,1,China
10768,30,Stranger,Stranger,Nonmatching,Stranger,2,535,0.535,1,China
10769,30,Stranger,Stranger,Nonmatching,Stranger,2,657,0.657,1,China
10770,30,Stranger,Stranger,Nonmatching,Stranger,2,641,0.641,1,China
10771,30,Stranger,Stranger,Nonmatching,Stranger,2,539,0.539,1,China
10772,30,Stranger,Stranger,Nonmatching,Stranger,2,579,0.579,1,China
10773,30,Stranger,Stranger,Nonmatching,Stranger,2,600,0.6,1,China
10774,30,Stranger,Stranger,Nonmatching,Stranger,2,678,0.678,1,China
10775,30,Stranger,Stranger,Nonmatching,Stranger,2,460,0.46,0,China
10776,30,Stranger,Stranger,Nonmatching,Stranger,2,665,0.665,1,China
10777,30,Stranger,Stranger,Nonmatching,Stranger,2,570,0.57,1,China
10778,30,Stranger,Stranger,Nonmatching,Stranger,2,538,0.538,1,China
10779,30,Stranger,Stranger,Nonmatching,Stranger,2,557,0.557,1,China
10780,30,Stranger,Stranger,Nonmatching,Stranger,2,482,0.482,1,China
10781,30,Stranger,Stranger,Nonmatching,Stranger,2,703,0.703,1,China
10782,30,Stranger,Stranger,Nonmatching,Stranger,2,563,0.563,0,China
10783,30,Stranger,Stranger,Nonmatching,Stranger,2,874,0.874,1,China
10784,30,Stranger,Stranger,Nonmatching,Stranger,2,618,0.618,1,China
10785,30,Stranger,Stranger,Nonmatching,Stranger,2,638,0.638,1,China
10786,30,Stranger,Stranger,Nonmatching,Stranger,2,741,0.741,1,China
10787,30,Stranger,Stranger,Nonmatching,Stranger,2,549,0.549,1,China
10788,30,Stranger,Stranger,Nonmatching,Stranger,2,329,0.329,1,China
10789,30,Stranger,Stranger,Nonmatching,Stranger,2,687,0.687,1,China
10790,30,Stranger,Stranger,Nonmatching,Stranger,2,515,0.515,0,China
10791,30,Stranger,Stranger,Nonmatching,Stranger,2,621,0.621,1,China
10792,30,Stranger,Stranger,Nonmatching,Stranger,2,667,0.667,1,China
10793,30,Stranger,Stranger,Nonmatching,Stranger,2,392,0.392,0,China
10794,30,Stranger,Stranger,Nonmatching,Stranger,2,490,0.49,1,China
10795,30,Stranger,Stranger,Nonmatching,Stranger,2,667,0.667,1,China
10796,30,Stranger,Stranger,Nonmatching,Stranger,2,675,0.675,1,China
10797,30,Stranger,Stranger,Nonmatching,Stranger,2,716,0.716,1,China
10798,30,Stranger,Stranger,Nonmatching,Stranger,2,743,0.743,1,China
10799,30,Stranger,Stranger,Nonmatching,Stranger,2,820,0.82,1,China
10800,30,Stranger,Stranger,Nonmatching,Stranger,2,672,0.672,1,China
10801,30,Stranger,Stranger,Nonmatching,Stranger,2,708,0.708,1,China
10802,30,Stranger,Stranger,Nonmatching,Stranger,2,723,0.723,1,China
