,Subject,Word,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
974,6,YOU,Friend,Nonmatching,Friend,Friend,Close,900,0.9,1,United Kingdom
975,6,YOU,Friend,Nonmatching,Friend,Friend,Close,882,0.882,1,United Kingdom
976,6,YOU,Friend,Nonmatching,Friend,Friend,Close,653,0.653,1,United Kingdom
977,6,YOU,Friend,Nonmatching,Friend,Friend,Close,757,0.757,1,United Kingdom
978,6,YOU,Friend,Nonmatching,Friend,Friend,Close,451,0.451,1,United Kingdom
979,6,YOU,Friend,Nonmatching,Friend,Friend,Close,668,0.668,0,United Kingdom
980,6,YOU,Friend,Nonmatching,Friend,Friend,Close,667,0.667,1,United Kingdom
981,6,YOU,Friend,Nonmatching,Friend,Friend,Close,810,0.81,1,United Kingdom
982,6,YOU,Friend,Nonmatching,Friend,Friend,Close,950,0.95,1,United Kingdom
983,6,YOU,Friend,Nonmatching,Friend,Friend,Close,619,0.619,0,United Kingdom
984,6,YOU,Friend,Nonmatching,Friend,Friend,Close,735,0.735,1,United Kingdom
985,6,YOU,Friend,Nonmatching,Friend,Friend,Close,671,0.671,1,United Kingdom
986,6,YOU,Friend,Nonmatching,Friend,Friend,Close,588,0.588,1,United Kingdom
987,6,YOU,Friend,Nonmatching,Friend,Friend,Close,833,0.833,1,United Kingdom
988,6,YOU,Friend,Nonmatching,Friend,Friend,Close,792,0.792,1,United Kingdom
989,6,YOU,Friend,Nonmatching,Friend,Friend,Close,872,0.872,1,United Kingdom
990,6,YOU,Friend,Nonmatching,Friend,Friend,Close,727,0.727,1,United Kingdom
991,6,YOU,Friend,Nonmatching,Friend,Friend,Close,806,0.806,0,United Kingdom
992,6,YOU,Friend,Nonmatching,Friend,Friend,Close,738,0.738,0,United Kingdom
993,6,YOU,Friend,Nonmatching,Friend,Friend,Close,680,0.68,1,United Kingdom
994,6,YOU,Friend,Nonmatching,Friend,Friend,Close,602,0.602,1,United Kingdom
995,6,YOU,Friend,Nonmatching,Friend,Friend,Close,598,0.598,1,United Kingdom
996,6,YOU,Friend,Nonmatching,Friend,Friend,Close,915,0.915,1,United Kingdom
997,6,YOU,Friend,Nonmatching,Friend,Friend,Close,801,0.801,0,United Kingdom
998,6,YOU,Friend,Nonmatching,Friend,Friend,Close,267,0.267,0,United Kingdom
999,6,YOU,Friend,Nonmatching,Friend,Friend,Close,732,0.732,1,United Kingdom
1000,6,YOU,Friend,Nonmatching,Friend,Friend,Close,532,0.532,1,United Kingdom
1001,6,YOU,Friend,Nonmatching,Friend,Friend,Close,594,0.594,0,United Kingdom
1002,6,YOU,Friend,Nonmatching,Friend,Friend,Close,657,0.657,1,United Kingdom
1003,6,YOU,Friend,Nonmatching,Friend,Friend,Close,909,0.909,1,United Kingdom
1004,6,YOU,Friend,Nonmatching,Friend,Friend,Close,835,0.835,1,United Kingdom
1005,6,YOU,Friend,Nonmatching,Friend,Friend,Close,651,0.651,1,United Kingdom
1006,6,YOU,Friend,Nonmatching,Friend,Friend,Close,749,0.749,1,United Kingdom
1007,6,YOU,Friend,Nonmatching,Friend,Friend,Close,582,0.582,1,United Kingdom
1008,6,YOU,Friend,Nonmatching,Friend,Friend,Close,775,0.775,0,United Kingdom
1009,6,YOU,Friend,Nonmatching,Friend,Friend,Close,872,0.872,1,United Kingdom
1010,6,FRIEND,Self,Nonmatching,Self,Self,Self,916,0.916,1,United Kingdom
1011,6,FRIEND,Self,Nonmatching,Self,Self,Self,1000,1,0,United Kingdom
1012,6,FRIEND,Self,Nonmatching,Self,Self,Self,962,0.962,1,United Kingdom
1013,6,FRIEND,Self,Nonmatching,Self,Self,Self,1086,1.086,1,United Kingdom
1014,6,FRIEND,Self,Nonmatching,Self,Self,Self,631,0.631,1,United Kingdom
1015,6,FRIEND,Self,Nonmatching,Self,Self,Self,611,0.611,0,United Kingdom
1016,6,FRIEND,Self,Nonmatching,Self,Self,Self,704,0.704,1,United Kingdom
1017,6,FRIEND,Self,Nonmatching,Self,Self,Self,519,0.519,1,United Kingdom
1018,6,FRIEND,Self,Nonmatching,Self,Self,Self,633,0.633,1,United Kingdom
1019,6,FRIEND,Self,Nonmatching,Self,Self,Self,838,0.838,0,United Kingdom
1020,6,FRIEND,Self,Nonmatching,Self,Self,Self,742,0.742,1,United Kingdom
1021,6,FRIEND,Self,Nonmatching,Self,Self,Self,546,0.546,1,United Kingdom
1022,6,FRIEND,Self,Nonmatching,Self,Self,Self,899,0.899,1,United Kingdom
1023,6,FRIEND,Self,Nonmatching,Self,Self,Self,541,0.541,1,United Kingdom
1024,6,FRIEND,Self,Nonmatching,Self,Self,Self,682,0.682,0,United Kingdom
1025,6,FRIEND,Self,Nonmatching,Self,Self,Self,636,0.636,1,United Kingdom
1026,6,FRIEND,Self,Nonmatching,Self,Self,Self,700,0.7,1,United Kingdom
1027,6,FRIEND,Self,Nonmatching,Self,Self,Self,581,0.581,1,United Kingdom
1028,6,FRIEND,Self,Nonmatching,Self,Self,Self,1087,1.087,1,United Kingdom
1029,6,FRIEND,Self,Nonmatching,Self,Self,Self,691,0.691,1,United Kingdom
1030,6,FRIEND,Self,Nonmatching,Self,Self,Self,764,0.764,1,United Kingdom
1031,6,FRIEND,Self,Nonmatching,Self,Self,Self,797,0.797,0,United Kingdom
1032,6,FRIEND,Self,Nonmatching,Self,Self,Self,609,0.609,1,United Kingdom
1033,6,FRIEND,Self,Nonmatching,Self,Self,Self,592,0.592,1,United Kingdom
1034,6,FRIEND,Self,Nonmatching,Self,Self,Self,674,0.674,1,United Kingdom
1035,6,FRIEND,Self,Nonmatching,Self,Self,Self,714,0.714,1,United Kingdom
1036,6,FRIEND,Self,Nonmatching,Self,Self,Self,770,0.77,1,United Kingdom
1037,6,FRIEND,Self,Nonmatching,Self,Self,Self,1006,1.006,0,United Kingdom
1038,6,FRIEND,Self,Nonmatching,Self,Self,Self,576,0.576,1,United Kingdom
1039,6,FRIEND,Self,Nonmatching,Self,Self,Self,871,0.871,1,United Kingdom
1040,6,FRIEND,Self,Nonmatching,Self,Self,Self,848,0.848,1,United Kingdom
1041,6,FRIEND,Self,Nonmatching,Self,Self,Self,708,0.708,0,United Kingdom
1042,6,FRIEND,Self,Nonmatching,Self,Self,Self,915,0.915,1,United Kingdom
1043,6,FRIEND,Self,Nonmatching,Self,Self,Self,946,0.946,1,United Kingdom
1044,6,FRIEND,Self,Nonmatching,Self,Self,Self,1075,1.075,1,United Kingdom
1045,6,FRIEND,Self,Nonmatching,Self,Self,Self,708,0.708,1,United Kingdom
1046,6,FRIEND,Self,Nonmatching,Self,Self,Self,736,0.736,1,United Kingdom
1047,6,FRIEND,Self,Nonmatching,Self,Self,Self,777,0.777,1,United Kingdom
1048,6,FRIEND,Self,Nonmatching,Self,Self,Self,1058,1.058,1,United Kingdom
1049,7,FRIEND,Friend,Matching,Friend,Friend,Close,555,0.555,0,United Kingdom
1050,7,FRIEND,Friend,Matching,Friend,Friend,Close,568,0.568,0,United Kingdom
1051,7,FRIEND,Friend,Matching,Friend,Friend,Close,618,0.618,0,United Kingdom
1052,7,FRIEND,Friend,Matching,Friend,Friend,Close,714,0.714,1,United Kingdom
1053,7,FRIEND,Friend,Matching,Friend,Friend,Close,643,0.643,1,United Kingdom
1054,7,FRIEND,Friend,Matching,Friend,Friend,Close,607,0.607,0,United Kingdom
1055,7,FRIEND,Friend,Matching,Friend,Friend,Close,1020,1.02,1,United Kingdom
1056,7,FRIEND,Friend,Matching,Friend,Friend,Close,414,0.414,0,United Kingdom
1057,7,FRIEND,Friend,Matching,Friend,Friend,Close,806,0.806,0,United Kingdom
1058,7,FRIEND,Friend,Matching,Friend,Friend,Close,540,0.54,0,United Kingdom
1059,7,FRIEND,Friend,Matching,Friend,Friend,Close,342,0.342,1,United Kingdom
1060,7,FRIEND,Friend,Matching,Friend,Friend,Close,407,0.407,0,United Kingdom
1061,7,FRIEND,Friend,Matching,Friend,Friend,Close,591,0.591,0,United Kingdom
1062,7,FRIEND,Friend,Matching,Friend,Friend,Close,743,0.743,1,United Kingdom
1063,7,FRIEND,Friend,Matching,Friend,Friend,Close,656,0.656,0,United Kingdom
1064,7,FRIEND,Friend,Matching,Friend,Friend,Close,507,0.507,1,United Kingdom
1065,7,FRIEND,Friend,Matching,Friend,Friend,Close,472,0.472,1,United Kingdom
1066,7,FRIEND,Friend,Matching,Friend,Friend,Close,203,0.203,1,United Kingdom
1067,7,FRIEND,Friend,Matching,Friend,Friend,Close,544,0.544,0,United Kingdom
1068,7,FRIEND,Friend,Matching,Friend,Friend,Close,479,0.479,0,United Kingdom
1069,7,FRIEND,Friend,Matching,Friend,Friend,Close,535,0.535,0,United Kingdom
1070,7,FRIEND,Friend,Matching,Friend,Friend,Close,691,0.691,1,United Kingdom
1071,7,FRIEND,Friend,Matching,Friend,Friend,Close,888,0.888,0,United Kingdom
1072,7,FRIEND,Friend,Matching,Friend,Friend,Close,433,0.433,1,United Kingdom
1073,7,FRIEND,Friend,Matching,Friend,Friend,Close,300,0.3,1,United Kingdom
1074,7,FRIEND,Friend,Matching,Friend,Friend,Close,327,0.327,0,United Kingdom
1075,7,FRIEND,Friend,Matching,Friend,Friend,Close,587,0.587,0,United Kingdom
1076,7,FRIEND,Friend,Matching,Friend,Friend,Close,911,0.911,1,United Kingdom
1077,7,FRIEND,Friend,Matching,Friend,Friend,Close,810,0.81,1,United Kingdom
1078,7,YOU,Self,Matching,Self,Self,Self,603,0.603,1,United Kingdom
1079,7,YOU,Self,Matching,Self,Self,Self,657,0.657,1,United Kingdom
1080,7,YOU,Self,Matching,Self,Self,Self,695,0.695,1,United Kingdom
1081,7,YOU,Self,Matching,Self,Self,Self,703,0.703,1,United Kingdom
1082,7,YOU,Self,Matching,Self,Self,Self,664,0.664,1,United Kingdom
1083,7,YOU,Self,Matching,Self,Self,Self,656,0.656,1,United Kingdom
1084,7,YOU,Self,Matching,Self,Self,Self,302,0.302,1,United Kingdom
1085,7,YOU,Self,Matching,Self,Self,Self,525,0.525,1,United Kingdom
1086,7,YOU,Self,Matching,Self,Self,Self,560,0.56,1,United Kingdom
1087,7,YOU,Self,Matching,Self,Self,Self,247,0.247,1,United Kingdom
1088,7,YOU,Self,Matching,Self,Self,Self,204,0.204,1,United Kingdom
1089,7,YOU,Self,Matching,Self,Self,Self,365,0.365,1,United Kingdom
1090,7,YOU,Self,Matching,Self,Self,Self,376,0.376,1,United Kingdom
1091,7,YOU,Self,Matching,Self,Self,Self,240,0.24,1,United Kingdom
1092,7,YOU,Self,Matching,Self,Self,Self,500,0.5,1,United Kingdom
1093,7,YOU,Self,Matching,Self,Self,Self,344,0.344,0,United Kingdom
1094,7,YOU,Self,Matching,Self,Self,Self,420,0.42,0,United Kingdom
1095,7,YOU,Self,Matching,Self,Self,Self,388,0.388,1,United Kingdom
1096,7,YOU,Self,Matching,Self,Self,Self,259,0.259,1,United Kingdom
1097,7,YOU,Self,Matching,Self,Self,Self,335,0.335,0,United Kingdom
1098,7,YOU,Self,Matching,Self,Self,Self,307,0.307,1,United Kingdom
1099,7,YOU,Self,Matching,Self,Self,Self,394,0.394,1,United Kingdom
1100,7,YOU,Self,Matching,Self,Self,Self,329,0.329,1,United Kingdom
1101,7,YOU,Self,Matching,Self,Self,Self,264,0.264,0,United Kingdom
1102,7,YOU,Self,Matching,Self,Self,Self,667,0.667,1,United Kingdom
1103,7,YOU,Self,Matching,Self,Self,Self,758,0.758,1,United Kingdom
1104,7,YOU,Self,Matching,Self,Self,Self,371,0.371,1,United Kingdom
1105,7,YOU,Self,Matching,Self,Self,Self,421,0.421,0,United Kingdom
1106,7,YOU,Self,Matching,Self,Self,Self,450,0.45,1,United Kingdom
1107,7,YOU,Self,Matching,Self,Self,Self,597,0.597,1,United Kingdom
1108,7,YOU,Self,Matching,Self,Self,Self,561,0.561,1,United Kingdom
1109,7,YOU,Self,Matching,Self,Self,Self,596,0.596,1,United Kingdom
1110,7,YOU,Self,Matching,Self,Self,Self,763,0.763,1,United Kingdom
1111,7,YOU,Self,Matching,Self,Self,Self,516,0.516,1,United Kingdom
1112,7,YOU,Friend,Nonmatching,Friend,Friend,Close,635,0.635,0,United Kingdom
1113,7,YOU,Friend,Nonmatching,Friend,Friend,Close,740,0.74,1,United Kingdom
1114,7,YOU,Friend,Nonmatching,Friend,Friend,Close,455,0.455,1,United Kingdom
1115,7,YOU,Friend,Nonmatching,Friend,Friend,Close,495,0.495,1,United Kingdom
1116,7,YOU,Friend,Nonmatching,Friend,Friend,Close,860,0.86,1,United Kingdom
1117,7,YOU,Friend,Nonmatching,Friend,Friend,Close,946,0.946,1,United Kingdom
1118,7,YOU,Friend,Nonmatching,Friend,Friend,Close,562,0.562,1,United Kingdom
1119,7,YOU,Friend,Nonmatching,Friend,Friend,Close,781,0.781,1,United Kingdom
1120,7,YOU,Friend,Nonmatching,Friend,Friend,Close,1096,1.096,1,United Kingdom
1121,7,YOU,Friend,Nonmatching,Friend,Friend,Close,813,0.813,1,United Kingdom
1122,7,YOU,Friend,Nonmatching,Friend,Friend,Close,319,0.319,0,United Kingdom
1123,7,YOU,Friend,Nonmatching,Friend,Friend,Close,218,0.218,1,United Kingdom
1124,7,YOU,Friend,Nonmatching,Friend,Friend,Close,596,0.596,0,United Kingdom
1125,7,YOU,Friend,Nonmatching,Friend,Friend,Close,656,0.656,0,United Kingdom
1126,7,YOU,Friend,Nonmatching,Friend,Friend,Close,519,0.519,1,United Kingdom
1127,7,YOU,Friend,Nonmatching,Friend,Friend,Close,225,0.225,1,United Kingdom
1128,7,YOU,Friend,Nonmatching,Friend,Friend,Close,694,0.694,1,United Kingdom
1129,7,YOU,Friend,Nonmatching,Friend,Friend,Close,284,0.284,1,United Kingdom
1130,7,YOU,Friend,Nonmatching,Friend,Friend,Close,258,0.258,0,United Kingdom
1131,7,YOU,Friend,Nonmatching,Friend,Friend,Close,355,0.355,1,United Kingdom
1132,7,YOU,Friend,Nonmatching,Friend,Friend,Close,470,0.47,1,United Kingdom
1133,7,YOU,Friend,Nonmatching,Friend,Friend,Close,660,0.66,1,United Kingdom
1134,7,YOU,Friend,Nonmatching,Friend,Friend,Close,357,0.357,1,United Kingdom
1135,7,YOU,Friend,Nonmatching,Friend,Friend,Close,418,0.418,1,United Kingdom
1136,7,YOU,Friend,Nonmatching,Friend,Friend,Close,340,0.34,1,United Kingdom
1137,7,YOU,Friend,Nonmatching,Friend,Friend,Close,334,0.334,0,United Kingdom
1138,7,YOU,Friend,Nonmatching,Friend,Friend,Close,244,0.244,1,United Kingdom
1139,7,YOU,Friend,Nonmatching,Friend,Friend,Close,330,0.33,0,United Kingdom
1140,7,YOU,Friend,Nonmatching,Friend,Friend,Close,549,0.549,0,United Kingdom
1141,7,YOU,Friend,Nonmatching,Friend,Friend,Close,440,0.44,0,United Kingdom
1142,7,FRIEND,Self,Nonmatching,Self,Self,Self,533,0.533,1,United Kingdom
1143,7,FRIEND,Self,Nonmatching,Self,Self,Self,669,0.669,1,United Kingdom
1144,7,FRIEND,Self,Nonmatching,Self,Self,Self,436,0.436,1,United Kingdom
1145,7,FRIEND,Self,Nonmatching,Self,Self,Self,331,0.331,0,United Kingdom
1146,7,FRIEND,Self,Nonmatching,Self,Self,Self,331,0.331,0,United Kingdom
1147,7,FRIEND,Self,Nonmatching,Self,Self,Self,252,0.252,0,United Kingdom
1148,7,FRIEND,Self,Nonmatching,Self,Self,Self,620,0.62,1,United Kingdom
1149,7,FRIEND,Self,Nonmatching,Self,Self,Self,406,0.406,1,United Kingdom
1150,7,FRIEND,Self,Nonmatching,Self,Self,Self,328,0.328,1,United Kingdom
1151,7,FRIEND,Self,Nonmatching,Self,Self,Self,658,0.658,1,United Kingdom
1152,7,FRIEND,Self,Nonmatching,Self,Self,Self,356,0.356,0,United Kingdom
1153,7,FRIEND,Self,Nonmatching,Self,Self,Self,905,0.905,1,United Kingdom
1154,7,FRIEND,Self,Nonmatching,Self,Self,Self,466,0.466,1,United Kingdom
1155,7,FRIEND,Self,Nonmatching,Self,Self,Self,345,0.345,0,United Kingdom
1156,7,FRIEND,Self,Nonmatching,Self,Self,Self,458,0.458,1,United Kingdom
1157,7,FRIEND,Self,Nonmatching,Self,Self,Self,219,0.219,0,United Kingdom
1158,7,FRIEND,Self,Nonmatching,Self,Self,Self,296,0.296,1,United Kingdom
1159,7,FRIEND,Self,Nonmatching,Self,Self,Self,373,0.373,0,United Kingdom
1160,7,FRIEND,Self,Nonmatching,Self,Self,Self,257,0.257,1,United Kingdom
1161,7,FRIEND,Self,Nonmatching,Self,Self,Self,402,0.402,0,United Kingdom
1162,7,FRIEND,Self,Nonmatching,Self,Self,Self,267,0.267,1,United Kingdom
1163,7,FRIEND,Self,Nonmatching,Self,Self,Self,356,0.356,1,United Kingdom
1164,7,FRIEND,Self,Nonmatching,Self,Self,Self,301,0.301,1,United Kingdom
1165,7,FRIEND,Self,Nonmatching,Self,Self,Self,532,0.532,1,United Kingdom
1166,7,FRIEND,Self,Nonmatching,Self,Self,Self,674,0.674,1,United Kingdom
1167,8,FRIEND,Friend,Matching,Friend,Friend,Close,735,0.735,1,United Kingdom
1168,8,FRIEND,Friend,Matching,Friend,Friend,Close,660,0.66,1,United Kingdom
1169,8,FRIEND,Friend,Matching,Friend,Friend,Close,700,0.7,1,United Kingdom
1170,8,FRIEND,Friend,Matching,Friend,Friend,Close,545,0.545,1,United Kingdom
1171,8,FRIEND,Friend,Matching,Friend,Friend,Close,533,0.533,1,United Kingdom
1172,8,FRIEND,Friend,Matching,Friend,Friend,Close,747,0.747,0,United Kingdom
1173,8,FRIEND,Friend,Matching,Friend,Friend,Close,561,0.561,1,United Kingdom
1174,8,FRIEND,Friend,Matching,Friend,Friend,Close,482,0.482,1,United Kingdom
1175,8,FRIEND,Friend,Matching,Friend,Friend,Close,514,0.514,1,United Kingdom
1176,8,FRIEND,Friend,Matching,Friend,Friend,Close,741,0.741,1,United Kingdom
1177,8,FRIEND,Friend,Matching,Friend,Friend,Close,627,0.627,1,United Kingdom
1178,8,FRIEND,Friend,Matching,Friend,Friend,Close,604,0.604,1,United Kingdom
1179,8,FRIEND,Friend,Matching,Friend,Friend,Close,427,0.427,0,United Kingdom
1180,8,FRIEND,Friend,Matching,Friend,Friend,Close,517,0.517,1,United Kingdom
1181,8,FRIEND,Friend,Matching,Friend,Friend,Close,407,0.407,1,United Kingdom
1182,8,FRIEND,Friend,Matching,Friend,Friend,Close,428,0.428,1,United Kingdom
1183,8,FRIEND,Friend,Matching,Friend,Friend,Close,608,0.608,0,United Kingdom
1184,8,FRIEND,Friend,Matching,Friend,Friend,Close,424,0.424,1,United Kingdom
1185,8,FRIEND,Friend,Matching,Friend,Friend,Close,387,0.387,0,United Kingdom
1186,8,FRIEND,Friend,Matching,Friend,Friend,Close,461,0.461,0,United Kingdom
1187,8,FRIEND,Friend,Matching,Friend,Friend,Close,553,0.553,0,United Kingdom
1188,8,FRIEND,Friend,Matching,Friend,Friend,Close,531,0.531,1,United Kingdom
1189,8,FRIEND,Friend,Matching,Friend,Friend,Close,736,0.736,1,United Kingdom
1190,8,FRIEND,Friend,Matching,Friend,Friend,Close,454,0.454,1,United Kingdom
1191,8,FRIEND,Friend,Matching,Friend,Friend,Close,438,0.438,1,United Kingdom
1192,8,FRIEND,Friend,Matching,Friend,Friend,Close,565,0.565,1,United Kingdom
1193,8,FRIEND,Friend,Matching,Friend,Friend,Close,485,0.485,1,United Kingdom
1194,8,FRIEND,Friend,Matching,Friend,Friend,Close,431,0.431,1,United Kingdom
1195,8,FRIEND,Friend,Matching,Friend,Friend,Close,435,0.435,1,United Kingdom
1196,8,FRIEND,Friend,Matching,Friend,Friend,Close,973,0.973,0,United Kingdom
1197,8,FRIEND,Friend,Matching,Friend,Friend,Close,446,0.446,1,United Kingdom
1198,8,FRIEND,Friend,Matching,Friend,Friend,Close,624,0.624,0,United Kingdom
1199,8,FRIEND,Friend,Matching,Friend,Friend,Close,271,0.271,0,United Kingdom
1200,8,FRIEND,Friend,Matching,Friend,Friend,Close,282,0.282,1,United Kingdom
1201,8,FRIEND,Friend,Matching,Friend,Friend,Close,772,0.772,1,United Kingdom
1202,8,FRIEND,Friend,Matching,Friend,Friend,Close,922,0.922,1,United Kingdom
1203,8,FRIEND,Friend,Matching,Friend,Friend,Close,576,0.576,1,United Kingdom
1204,8,FRIEND,Friend,Matching,Friend,Friend,Close,597,0.597,0,United Kingdom
1205,8,FRIEND,Friend,Matching,Friend,Friend,Close,679,0.679,1,United Kingdom
1206,8,FRIEND,Friend,Matching,Friend,Friend,Close,544,0.544,0,United Kingdom
1207,8,FRIEND,Friend,Matching,Friend,Friend,Close,695,0.695,1,United Kingdom
1208,8,YOU,Self,Matching,Self,Self,Self,610,0.61,1,United Kingdom
1209,8,YOU,Self,Matching,Self,Self,Self,511,0.511,1,United Kingdom
1210,8,YOU,Self,Matching,Self,Self,Self,459,0.459,1,United Kingdom
1211,8,YOU,Self,Matching,Self,Self,Self,680,0.68,1,United Kingdom
1212,8,YOU,Self,Matching,Self,Self,Self,584,0.584,1,United Kingdom
1213,8,YOU,Self,Matching,Self,Self,Self,626,0.626,1,United Kingdom
1214,8,YOU,Self,Matching,Self,Self,Self,689,0.689,1,United Kingdom
1215,8,YOU,Self,Matching,Self,Self,Self,512,0.512,1,United Kingdom
1216,8,YOU,Self,Matching,Self,Self,Self,637,0.637,1,United Kingdom
1217,8,YOU,Self,Matching,Self,Self,Self,558,0.558,1,United Kingdom
1218,8,YOU,Self,Matching,Self,Self,Self,532,0.532,1,United Kingdom
1219,8,YOU,Self,Matching,Self,Self,Self,669,0.669,1,United Kingdom
1220,8,YOU,Self,Matching,Self,Self,Self,509,0.509,0,United Kingdom
1221,8,YOU,Self,Matching,Self,Self,Self,594,0.594,0,United Kingdom
1222,8,YOU,Self,Matching,Self,Self,Self,552,0.552,1,United Kingdom
1223,8,YOU,Self,Matching,Self,Self,Self,622,0.622,1,United Kingdom
1224,8,YOU,Self,Matching,Self,Self,Self,567,0.567,1,United Kingdom
1225,8,YOU,Self,Matching,Self,Self,Self,411,0.411,1,United Kingdom
1226,8,YOU,Self,Matching,Self,Self,Self,404,0.404,1,United Kingdom
1227,8,YOU,Self,Matching,Self,Self,Self,373,0.373,1,United Kingdom
1228,8,YOU,Self,Matching,Self,Self,Self,290,0.29,0,United Kingdom
1229,8,YOU,Self,Matching,Self,Self,Self,465,0.465,1,United Kingdom
1230,8,YOU,Self,Matching,Self,Self,Self,383,0.383,1,United Kingdom
1231,8,YOU,Self,Matching,Self,Self,Self,222,0.222,1,United Kingdom
1232,8,YOU,Self,Matching,Self,Self,Self,529,0.529,1,United Kingdom
1233,8,YOU,Self,Matching,Self,Self,Self,461,0.461,1,United Kingdom
1234,8,YOU,Self,Matching,Self,Self,Self,370,0.37,1,United Kingdom
1235,8,YOU,Self,Matching,Self,Self,Self,493,0.493,1,United Kingdom
1236,8,YOU,Self,Matching,Self,Self,Self,739,0.739,1,United Kingdom
1237,8,YOU,Self,Matching,Self,Self,Self,272,0.272,0,United Kingdom
1238,8,YOU,Self,Matching,Self,Self,Self,471,0.471,1,United Kingdom
1239,8,YOU,Self,Matching,Self,Self,Self,405,0.405,1,United Kingdom
1240,8,YOU,Self,Matching,Self,Self,Self,402,0.402,1,United Kingdom
1241,8,YOU,Self,Matching,Self,Self,Self,799,0.799,1,United Kingdom
1242,8,YOU,Self,Matching,Self,Self,Self,220,0.22,1,United Kingdom
1243,8,YOU,Self,Matching,Self,Self,Self,536,0.536,0,United Kingdom
1244,8,YOU,Self,Matching,Self,Self,Self,488,0.488,1,United Kingdom
1245,8,YOU,Self,Matching,Self,Self,Self,412,0.412,1,United Kingdom
1246,8,YOU,Self,Matching,Self,Self,Self,306,0.306,1,United Kingdom
1247,8,YOU,Self,Matching,Self,Self,Self,540,0.54,1,United Kingdom
1248,8,YOU,Self,Matching,Self,Self,Self,483,0.483,1,United Kingdom
1249,8,YOU,Self,Matching,Self,Self,Self,304,0.304,1,United Kingdom
1250,8,YOU,Friend,Nonmatching,Friend,Friend,Close,494,0.494,1,United Kingdom
1251,8,YOU,Friend,Nonmatching,Friend,Friend,Close,522,0.522,0,United Kingdom
1252,8,YOU,Friend,Nonmatching,Friend,Friend,Close,576,0.576,1,United Kingdom
1253,8,YOU,Friend,Nonmatching,Friend,Friend,Close,599,0.599,1,United Kingdom
1254,8,YOU,Friend,Nonmatching,Friend,Friend,Close,586,0.586,1,United Kingdom
1255,8,YOU,Friend,Nonmatching,Friend,Friend,Close,561,0.561,1,United Kingdom
1256,8,YOU,Friend,Nonmatching,Friend,Friend,Close,547,0.547,1,United Kingdom
1257,8,YOU,Friend,Nonmatching,Friend,Friend,Close,759,0.759,1,United Kingdom
1258,8,YOU,Friend,Nonmatching,Friend,Friend,Close,423,0.423,1,United Kingdom
1259,8,YOU,Friend,Nonmatching,Friend,Friend,Close,775,0.775,1,United Kingdom
1260,8,YOU,Friend,Nonmatching,Friend,Friend,Close,786,0.786,1,United Kingdom
1261,8,YOU,Friend,Nonmatching,Friend,Friend,Close,552,0.552,1,United Kingdom
1262,8,YOU,Friend,Nonmatching,Friend,Friend,Close,370,0.37,0,United Kingdom
1263,8,YOU,Friend,Nonmatching,Friend,Friend,Close,495,0.495,1,United Kingdom
1264,8,YOU,Friend,Nonmatching,Friend,Friend,Close,506,0.506,0,United Kingdom
1265,8,YOU,Friend,Nonmatching,Friend,Friend,Close,497,0.497,1,United Kingdom
1266,8,YOU,Friend,Nonmatching,Friend,Friend,Close,527,0.527,0,United Kingdom
1267,8,YOU,Friend,Nonmatching,Friend,Friend,Close,535,0.535,1,United Kingdom
1268,8,YOU,Friend,Nonmatching,Friend,Friend,Close,227,0.227,1,United Kingdom
