,Subject,Matching,Label,Response,Identity,RT_ms,RT_sec,ACC,Country
15092,236,Nonmatching,Me,left,Stranger,1703,1.703,1,United Kingdom
15093,236,Nonmatching,Me,right,Stranger,878,0.878,0,United Kingdom
15094,236,Nonmatching,Me,right,Stranger,1506,1.506,0,United Kingdom
15095,236,Nonmatching,Stranger,left,Stranger,1601,1.601,0,United Kingdom
15096,236,Nonmatching,Me,right,Stranger,1461,1.461,0,United Kingdom
15097,236,Nonmatching,Stranger,left,Stranger,1177,1.177,0,United Kingdom
15098,236,Nonmatching,Stranger,left,Stranger,13343,13.343,0,United Kingdom
15099,236,Nonmatching,Stranger,right,Stranger,2902,2.902,1,United Kingdom
15100,236,Nonmatching,Stranger,left,Stranger,1798,1.798,0,United Kingdom
15101,236,Nonmatching,Me,right,Stranger,945,0.945,0,United Kingdom
15102,236,Nonmatching,Me,left,Stranger,786,0.786,1,United Kingdom
15103,236,Nonmatching,Stranger,left,Stranger,1086,1.086,0,United Kingdom
15104,236,Nonmatching,Me,right,Stranger,1250,1.25,0,United Kingdom
15105,237,Matching,Me,left,Self,2169,2.169,0,United Kingdom
15106,237,Matching,Me,left,Self,1627,1.627,0,United Kingdom
15107,237,Matching,Me,right,Self,1030,1.03,1,United Kingdom
15108,237,Matching,Stranger,left,Self,1001,1.001,1,United Kingdom
15109,237,Matching,Stranger,left,Self,961,0.961,1,United Kingdom
15110,237,Matching,Me,left,Self,1002,1.002,0,United Kingdom
15111,237,Matching,Stranger,left,Self,945,0.945,1,United Kingdom
15112,237,Matching,Stranger,right,Self,944,0.945,0,United Kingdom
15113,237,Matching,Stranger,left,Self,921,0.921,1,United Kingdom
15114,237,Matching,Me,right,Self,960,0.96,1,United Kingdom
15115,237,Matching,Stranger,right,Self,1338,1.338,0,United Kingdom
15116,237,Matching,Me,left,Self,1724,1.724,0,United Kingdom
15117,237,Matching,Me,right,Self,1076,1.076,1,United Kingdom
15118,237,Matching,Me,right,Self,844,0.844,1,United Kingdom
15119,237,Matching,Stranger,right,Self,1079,1.079,0,United Kingdom
15120,237,Matching,Stranger,left,Self,996,0.996,1,United Kingdom
15121,237,Matching,Me,right,Stranger,3154,3.154,0,United Kingdom
15122,237,Matching,Stranger,left,Stranger,4893,4.893,0,United Kingdom
15123,237,Matching,Me,right,Stranger,1164,1.164,0,United Kingdom
15124,237,Matching,Me,right,Stranger,1432,1.432,0,United Kingdom
15125,237,Matching,Stranger,right,Stranger,1064,1.064,1,United Kingdom
15126,237,Matching,Stranger,left,Stranger,947,0.947,0,United Kingdom
15127,237,Matching,Stranger,right,Stranger,894,0.894,1,United Kingdom
15128,237,Matching,Me,right,Stranger,925,0.925,0,United Kingdom
15129,237,Matching,Stranger,left,Stranger,1503,1.503,0,United Kingdom
15130,237,Matching,Stranger,left,Stranger,1065,1.065,0,United Kingdom
15131,237,Matching,Stranger,right,Stranger,991,0.991,1,United Kingdom
15132,237,Matching,Me,left,Stranger,955,0.955,1,United Kingdom
15133,237,Matching,Stranger,right,Stranger,982,0.982,1,United Kingdom
15134,237,Matching,Me,left,Stranger,1638,1.638,1,United Kingdom
15135,237,Matching,Me,left,Stranger,854,0.854,1,United Kingdom
15136,237,Matching,Me,left,Stranger,1351,1.351,1,United Kingdom
15137,237,Nonmatching,Stranger,left,Self,2959,2.959,1,United Kingdom
15138,237,Nonmatching,Me,right,Self,1481,1.481,1,United Kingdom
15139,237,Nonmatching,Me,right,Self,972,0.972,1,United Kingdom
15140,237,Nonmatching,Me,right,Self,1086,1.086,1,United Kingdom
15141,237,Nonmatching,Me,right,Self,796,0.795,1,United Kingdom
15142,237,Nonmatching,Stranger,left,Self,928,0.927,1,United Kingdom
15143,237,Nonmatching,Me,right,Self,1026,1.026,1,United Kingdom
15144,237,Nonmatching,Me,right,Self,912,0.912,1,United Kingdom
15145,237,Nonmatching,Me,right,Self,994,0.994,1,United Kingdom
15146,237,Nonmatching,Me,right,Self,838,0.838,1,United Kingdom
15147,237,Nonmatching,Stranger,right,Self,1057,1.057,0,United Kingdom
15148,237,Nonmatching,Stranger,right,Self,1100,1.099,0,United Kingdom
15149,237,Nonmatching,Stranger,right,Self,1743,1.743,0,United Kingdom
15150,237,Nonmatching,Stranger,left,Self,1917,1.917,1,United Kingdom
15151,237,Nonmatching,Stranger,left,Self,1701,1.701,1,United Kingdom
15152,237,Nonmatching,Stranger,left,Self,1022,1.022,1,United Kingdom
15153,237,Nonmatching,Me,right,Stranger,1404,1.404,0,United Kingdom
15154,237,Nonmatching,Stranger,right,Stranger,1194,1.194,1,United Kingdom
15155,237,Nonmatching,Stranger,left,Stranger,1154,1.154,0,United Kingdom
15156,237,Nonmatching,Stranger,left,Stranger,1616,1.616,0,United Kingdom
15157,237,Nonmatching,Stranger,right,Stranger,1111,1.111,1,United Kingdom
15158,237,Nonmatching,Me,right,Stranger,1113,1.113,0,United Kingdom
15159,237,Nonmatching,Me,right,Stranger,936,0.936,0,United Kingdom
15160,237,Nonmatching,Stranger,left,Stranger,900,0.9,0,United Kingdom
15161,237,Nonmatching,Stranger,right,Stranger,1568,1.568,1,United Kingdom
15162,237,Nonmatching,Me,left,Stranger,983,0.983,1,United Kingdom
15163,237,Nonmatching,Stranger,right,Stranger,711,0.711,1,United Kingdom
15164,237,Nonmatching,Me,right,Stranger,871,0.871,0,United Kingdom
15165,237,Nonmatching,Stranger,right,Stranger,1090,1.09,1,United Kingdom
15166,237,Nonmatching,Me,left,Stranger,1470,1.47,1,United Kingdom
15167,237,Nonmatching,Me,left,Stranger,1038,1.038,1,United Kingdom
15168,237,Nonmatching,Me,left,Stranger,911,0.911,1,United Kingdom
15169,238,Matching,Me,left,Self,9268,9.268,0,United Kingdom
15170,238,Matching,Stranger,right,Self,1650,1.65,0,United Kingdom
15171,238,Matching,Me,right,Self,1789,1.789,1,United Kingdom
15172,238,Matching,Me,right,Self,1258,1.258,1,United Kingdom
15173,238,Matching,Me,right,Self,740,0.74,1,United Kingdom
15174,238,Matching,Me,right,Self,618,0.618,1,United Kingdom
15175,238,Matching,Me,right,Self,470,0.47,1,United Kingdom
15176,238,Matching,Stranger,left,Self,1104,1.104,1,United Kingdom
15177,238,Matching,Stranger,left,Self,1023,1.023,1,United Kingdom
15178,238,Matching,Stranger,left,Self,888,0.887,1,United Kingdom
15179,238,Matching,Me,right,Self,694,0.694,1,United Kingdom
15180,238,Matching,Stranger,left,Self,1085,1.085,1,United Kingdom
15181,238,Matching,Stranger,left,Self,3550,3.55,1,United Kingdom
15182,238,Matching,Stranger,left,Self,1142,1.142,1,United Kingdom
15183,238,Matching,Me,right,Self,670,0.67,1,United Kingdom
15184,238,Matching,Stranger,left,Self,1544,1.544,1,United Kingdom
15185,238,Matching,Me,right,Stranger,6770,6.77,0,United Kingdom
15186,238,Matching,Stranger,right,Stranger,5434,5.434,1,United Kingdom
15187,238,Matching,Stranger,left,Stranger,9951,9.951,0,United Kingdom
15188,238,Matching,Stranger,right,Stranger,2419,2.419,1,United Kingdom
15189,238,Matching,Me,left,Stranger,2934,2.934,1,United Kingdom
15190,238,Matching,Me,right,Stranger,1035,1.035,0,United Kingdom
15191,238,Matching,Me,left,Stranger,3781,3.781,1,United Kingdom
15192,238,Matching,Me,right,Stranger,674,0.674,0,United Kingdom
15193,238,Matching,Me,left,Stranger,2489,2.489,1,United Kingdom
15194,238,Matching,Stranger,left,Stranger,1195,1.195,0,United Kingdom
15195,238,Matching,Stranger,right,Stranger,1533,1.533,1,United Kingdom
15196,238,Matching,Stranger,right,Stranger,2908,2.908,1,United Kingdom
15197,238,Matching,Me,left,Stranger,1006,1.006,1,United Kingdom
15198,238,Matching,Stranger,right,Stranger,1171,1.171,1,United Kingdom
15199,238,Matching,Me,right,Stranger,6424,6.424,0,United Kingdom
15200,238,Matching,Stranger,right,Stranger,1389,1.389,1,United Kingdom
15201,238,Nonmatching,Me,right,Self,3368,3.368,1,United Kingdom
15202,238,Nonmatching,Me,right,Self,864,0.864,1,United Kingdom
15203,238,Nonmatching,Me,right,Self,4519,4.519,1,United Kingdom
15204,238,Nonmatching,Me,right,Self,607,0.607,1,United Kingdom
15205,238,Nonmatching,Stranger,right,Self,904,0.904,0,United Kingdom
15206,238,Nonmatching,Stranger,left,Self,1313,1.313,1,United Kingdom
15207,238,Nonmatching,Stranger,right,Self,1433,1.433,0,United Kingdom
15208,238,Nonmatching,Stranger,left,Self,1922,1.922,1,United Kingdom
15209,238,Nonmatching,Me,left,Self,1964,1.964,0,United Kingdom
15210,238,Nonmatching,Me,right,Self,723,0.723,1,United Kingdom
15211,238,Nonmatching,Stranger,left,Self,1222,1.222,1,United Kingdom
15212,238,Nonmatching,Stranger,left,Self,5154,5.154,1,United Kingdom
15213,238,Nonmatching,Stranger,right,Self,1561,1.561,0,United Kingdom
15214,238,Nonmatching,Me,right,Self,535,0.535,1,United Kingdom
15215,238,Nonmatching,Stranger,left,Self,1025,1.025,1,United Kingdom
15216,238,Nonmatching,Me,right,Self,748,0.748,1,United Kingdom
15217,238,Nonmatching,Stranger,left,Stranger,5810,5.81,0,United Kingdom
15218,238,Nonmatching,Me,right,Stranger,4343,4.343,0,United Kingdom
15219,238,Nonmatching,Me,left,Stranger,1390,1.39,1,United Kingdom
15220,238,Nonmatching,Me,left,Stranger,1306,1.306,1,United Kingdom
15221,238,Nonmatching,Stranger,right,Stranger,913,0.913,1,United Kingdom
15222,238,Nonmatching,Stranger,right,Stranger,778,0.778,1,United Kingdom
15223,238,Nonmatching,Me,left,Stranger,2603,2.603,1,United Kingdom
15224,238,Nonmatching,Stranger,right,Stranger,2016,2.015,1,United Kingdom
15225,238,Nonmatching,Me,right,Stranger,962,0.962,0,United Kingdom
15226,238,Nonmatching,Me,left,Stranger,725,0.725,1,United Kingdom
15227,238,Nonmatching,Me,left,Stranger,1735,1.735,1,United Kingdom
15228,238,Nonmatching,Stranger,left,Stranger,1795,1.795,0,United Kingdom
15229,238,Nonmatching,Me,left,Stranger,1581,1.581,1,United Kingdom
15230,238,Nonmatching,Stranger,right,Stranger,1717,1.717,1,United Kingdom
15231,238,Nonmatching,Stranger,left,Stranger,1136,1.136,0,United Kingdom
15232,238,Nonmatching,Stranger,right,Stranger,908,0.908,1,United Kingdom
15233,239,Matching,Stranger,left,Self,617,0.617,1,United Kingdom
15234,239,Matching,Me,right,Self,443,0.443,1,United Kingdom
15235,239,Matching,Stranger,left,Self,976,0.976,1,United Kingdom
15236,239,Matching,Stranger,left,Self,1458,1.458,1,United Kingdom
15237,239,Matching,Stranger,left,Self,874,0.874,1,United Kingdom
15238,239,Matching,Me,right,Self,655,0.655,1,United Kingdom
15239,239,Matching,Me,right,Self,667,0.667,1,United Kingdom
15240,239,Matching,Stranger,right,Self,932,0.932,0,United Kingdom
15241,239,Matching,Stranger,left,Self,1476,1.476,1,United Kingdom
15242,239,Matching,Stranger,left,Self,960,0.96,1,United Kingdom
15243,239,Matching,Me,right,Self,650,0.65,1,United Kingdom
15244,239,Matching,Me,right,Self,709,0.709,1,United Kingdom
15245,239,Matching,Me,right,Self,688,0.688,1,United Kingdom
15246,239,Matching,Me,right,Self,501,0.501,1,United Kingdom
15247,239,Matching,Me,right,Self,622,0.622,1,United Kingdom
15248,239,Matching,Stranger,left,Self,837,0.837,1,United Kingdom
15249,239,Matching,Me,left,Stranger,728,0.728,1,United Kingdom
15250,239,Matching,Stranger,right,Stranger,922,0.922,1,United Kingdom
15251,239,Matching,Stranger,right,Stranger,998,0.998,1,United Kingdom
15252,239,Matching,Me,right,Stranger,647,0.647,0,United Kingdom
15253,239,Matching,Stranger,right,Stranger,942,0.942,1,United Kingdom
15254,239,Matching,Me,left,Stranger,844,0.844,1,United Kingdom
15255,239,Matching,Stranger,right,Stranger,1085,1.085,1,United Kingdom
15256,239,Matching,Stranger,right,Stranger,867,0.867,1,United Kingdom
15257,239,Matching,Stranger,right,Stranger,1428,1.428,1,United Kingdom
15258,239,Matching,Me,left,Stranger,653,0.653,1,United Kingdom
15259,239,Matching,Stranger,right,Stranger,2161,2.161,1,United Kingdom
15260,239,Matching,Me,left,Stranger,773,0.773,1,United Kingdom
15261,239,Matching,Me,left,Stranger,842,0.842,1,United Kingdom
15262,239,Matching,Me,left,Stranger,827,0.827,1,United Kingdom
15263,239,Matching,Stranger,left,Stranger,1048,1.048,0,United Kingdom
15264,239,Matching,Me,left,Stranger,642,0.642,1,United Kingdom
15265,239,Nonmatching,Me,right,Self,1705,1.705,1,United Kingdom
15266,239,Nonmatching,Stranger,left,Self,829,0.829,1,United Kingdom
15267,239,Nonmatching,Me,right,Self,667,0.667,1,United Kingdom
15268,239,Nonmatching,Stranger,left,Self,779,0.779,1,United Kingdom
15269,239,Nonmatching,Me,left,Self,597,0.597,0,United Kingdom
15270,239,Nonmatching,Stranger,left,Self,702,0.702,1,United Kingdom
15271,239,Nonmatching,Stranger,left,Self,809,0.809,1,United Kingdom
15272,239,Nonmatching,Me,right,Self,746,0.746,1,United Kingdom
15273,239,Nonmatching,Me,left,Self,743,0.743,0,United Kingdom
15274,239,Nonmatching,Stranger,left,Self,1049,1.049,1,United Kingdom
15275,239,Nonmatching,Me,right,Self,689,0.689,1,United Kingdom
15276,239,Nonmatching,Me,right,Self,787,0.787,1,United Kingdom
15277,239,Nonmatching,Stranger,left,Self,951,0.951,1,United Kingdom
15278,239,Nonmatching,Stranger,left,Self,868,0.868,1,United Kingdom
15279,239,Nonmatching,Me,right,Self,765,0.765,1,United Kingdom
15280,239,Nonmatching,Stranger,left,Self,973,0.973,1,United Kingdom
15281,239,Nonmatching,Me,left,Stranger,540,0.54,1,United Kingdom
15282,239,Nonmatching,Stranger,right,Stranger,765,0.765,1,United Kingdom
15283,239,Nonmatching,Me,left,Stranger,640,0.64,1,United Kingdom
15284,239,Nonmatching,Stranger,right,Stranger,1344,1.344,1,United Kingdom
15285,239,Nonmatching,Me,left,Stranger,819,0.819,1,United Kingdom
15286,239,Nonmatching,Me,left,Stranger,1307,1.307,1,United Kingdom
15287,239,Nonmatching,Stranger,right,Stranger,1031,1.031,1,United Kingdom
15288,239,Nonmatching,Me,right,Stranger,536,0.536,0,United Kingdom
15289,239,Nonmatching,Stranger,right,Stranger,951,0.951,1,United Kingdom
15290,239,Nonmatching,Stranger,right,Stranger,1184,1.184,1,United Kingdom
15291,239,Nonmatching,Me,left,Stranger,1110,1.11,1,United Kingdom
15292,239,Nonmatching,Stranger,right,Stranger,1329,1.329,1,United Kingdom
15293,239,Nonmatching,Stranger,left,Stranger,681,0.681,0,United Kingdom
15294,239,Nonmatching,Stranger,right,Stranger,992,0.992,1,United Kingdom
15295,239,Nonmatching,Me,right,Stranger,436,0.436,0,United Kingdom
