,Subject,Matching,Identity,English_Identity,Standardized_Idnetity,RT_ms,RT_sec,ACC,blocktype,Country
7487,782845634,Nonmatching,Self,Self,Self,443,0.443,0,blocked,United Kingdom
7488,782845634,Nonmatching,Self,Self,Self,519,0.519,1,blocked,United Kingdom
7489,782845634,Nonmatching,Self,Self,Self,490,0.49,1,blocked,United Kingdom
7490,782845634,Nonmatching,Self,Self,Self,401,0.401,1,blocked,United Kingdom
7491,782845634,Nonmatching,Self,Self,Self,424,0.424,1,blocked,United Kingdom
7492,782845634,Nonmatching,Self,Self,Self,414,0.414,1,blocked,United Kingdom
7493,782845634,Nonmatching,Self,Self,Self,635,0.635,1,blocked,United Kingdom
7494,782845634,Nonmatching,Self,Self,Self,702,0.702,1,blocked,United Kingdom
7495,782845634,Nonmatching,Self,Self,Self,771,0.771,1,blocked,United Kingdom
7496,782845634,Nonmatching,Self,Self,Self,519,0.519,1,blocked,United Kingdom
7497,782845634,Nonmatching,Self,Self,Self,534,0.534,1,blocked,United Kingdom
7498,782845634,Nonmatching,Self,Self,Self,479,0.479,1,blocked,United Kingdom
7499,782845634,Nonmatching,Self,Self,Self,442,0.442,1,blocked,United Kingdom
7500,782845634,Nonmatching,Self,Self,Self,531,0.531,1,blocked,United Kingdom
7501,782845634,Nonmatching,Self,Self,Self,768,0.768,1,blocked,United Kingdom
7502,782845634,Nonmatching,Self,Self,Self,702,0.702,1,blocked,United Kingdom
7503,782845634,Nonmatching,Self,Self,Self,709,0.709,1,blocked,United Kingdom
7504,782845634,Nonmatching,Self,Self,Self,516,0.516,1,blocked,United Kingdom
7505,782845634,Nonmatching,Self,Self,Self,536,0.536,1,blocked,United Kingdom
7506,782845634,Nonmatching,Self,Self,Self,644,0.644,1,blocked,United Kingdom
7507,782845634,Nonmatching,Self,Self,Self,580,0.58,1,blocked,United Kingdom
7508,782845634,Nonmatching,Self,Self,Self,612,0.612,1,blocked,United Kingdom
7509,782845634,Nonmatching,Stranger,Stranger,Stranger,633,0.633,1,mixed,United Kingdom
7510,782845634,Nonmatching,Stranger,Stranger,Stranger,816,0.816,1,mixed,United Kingdom
7511,782845634,Nonmatching,Stranger,Stranger,Stranger,904,0.904,1,mixed,United Kingdom
7512,782845634,Nonmatching,Stranger,Stranger,Stranger,763,0.763,1,mixed,United Kingdom
7513,782845634,Nonmatching,Stranger,Stranger,Stranger,981,0.981,0,mixed,United Kingdom
7514,782845634,Nonmatching,Stranger,Stranger,Stranger,978,0.978,1,mixed,United Kingdom
7515,782845634,Nonmatching,Stranger,Stranger,Stranger,865,0.865,1,mixed,United Kingdom
7516,782845634,Nonmatching,Stranger,Stranger,Stranger,741,0.741,1,mixed,United Kingdom
7517,782845634,Nonmatching,Stranger,Stranger,Stranger,827,0.827,1,mixed,United Kingdom
7518,782845634,Nonmatching,Stranger,Stranger,Stranger,842,0.842,1,mixed,United Kingdom
7519,782845634,Nonmatching,Stranger,Stranger,Stranger,845,0.845,1,blocked,United Kingdom
7520,782845634,Nonmatching,Stranger,Stranger,Stranger,500,0.5,1,blocked,United Kingdom
7521,782845634,Nonmatching,Stranger,Stranger,Stranger,659,0.659,1,blocked,United Kingdom
7522,782845634,Nonmatching,Stranger,Stranger,Stranger,581,0.581,1,blocked,United Kingdom
7523,782845634,Nonmatching,Stranger,Stranger,Stranger,613,0.613,1,blocked,United Kingdom
7524,782845634,Nonmatching,Stranger,Stranger,Stranger,726,0.726,1,blocked,United Kingdom
7525,782845634,Nonmatching,Stranger,Stranger,Stranger,552,0.552,1,blocked,United Kingdom
7526,782845634,Nonmatching,Stranger,Stranger,Stranger,588,0.588,1,blocked,United Kingdom
7527,782845634,Nonmatching,Stranger,Stranger,Stranger,556,0.556,1,blocked,United Kingdom
7528,782845634,Nonmatching,Stranger,Stranger,Stranger,617,0.617,1,blocked,United Kingdom
7529,782845634,Nonmatching,Stranger,Stranger,Stranger,561,0.561,1,blocked,United Kingdom
7530,782845634,Nonmatching,Stranger,Stranger,Stranger,422,0.422,1,blocked,United Kingdom
7531,782845634,Nonmatching,Stranger,Stranger,Stranger,483,0.483,1,blocked,United Kingdom
7532,782845634,Nonmatching,Stranger,Stranger,Stranger,467,0.467,1,blocked,United Kingdom
7533,782845634,Nonmatching,Stranger,Stranger,Stranger,540,0.54,1,blocked,United Kingdom
7534,782845634,Nonmatching,Stranger,Stranger,Stranger,1265,1.265,1,mixed,United Kingdom
7535,782845634,Nonmatching,Stranger,Stranger,Stranger,874,0.874,1,mixed,United Kingdom
7536,782845634,Nonmatching,Stranger,Stranger,Stranger,835,0.835,1,mixed,United Kingdom
7537,782845634,Nonmatching,Stranger,Stranger,Stranger,1249,1.249,1,mixed,United Kingdom
7538,782845634,Nonmatching,Stranger,Stranger,Stranger,886,0.886,1,mixed,United Kingdom
7539,782845634,Nonmatching,Stranger,Stranger,Stranger,812,0.812,1,mixed,United Kingdom
7540,782845634,Nonmatching,Stranger,Stranger,Stranger,1038,1.038,1,mixed,United Kingdom
7541,782845634,Nonmatching,Stranger,Stranger,Stranger,855,0.855,1,mixed,United Kingdom
7542,782845634,Nonmatching,Stranger,Stranger,Stranger,744,0.744,1,mixed,United Kingdom
7543,782845634,Nonmatching,Stranger,Stranger,Stranger,1191,1.191,1,mixed,United Kingdom
7544,782845634,Nonmatching,Stranger,Stranger,Stranger,869,0.869,1,mixed,United Kingdom
7545,782845634,Nonmatching,Stranger,Stranger,Stranger,825,0.825,1,mixed,United Kingdom
7546,782845634,Nonmatching,Stranger,Stranger,Stranger,1036,1.036,1,mixed,United Kingdom
7547,782845634,Nonmatching,Stranger,Stranger,Stranger,710,0.71,1,mixed,United Kingdom
7548,782845634,Nonmatching,Stranger,Stranger,Stranger,759,0.759,1,mixed,United Kingdom
7549,782845634,Nonmatching,Stranger,Stranger,Stranger,922,0.922,1,mixed,United Kingdom
7550,782845634,Nonmatching,Stranger,Stranger,Stranger,712,0.712,1,mixed,United Kingdom
7551,782845634,Nonmatching,Stranger,Stranger,Stranger,623,0.623,1,mixed,United Kingdom
7552,782845634,Nonmatching,Stranger,Stranger,Stranger,755,0.755,1,mixed,United Kingdom
7553,782845634,Nonmatching,Stranger,Stranger,Stranger,820,0.82,1,mixed,United Kingdom
7554,782845634,Nonmatching,Stranger,Stranger,Stranger,708,0.708,1,blocked,United Kingdom
7555,782845634,Nonmatching,Stranger,Stranger,Stranger,715,0.715,1,blocked,United Kingdom
7556,782845634,Nonmatching,Stranger,Stranger,Stranger,544,0.544,1,blocked,United Kingdom
7557,782845634,Nonmatching,Stranger,Stranger,Stranger,557,0.557,1,blocked,United Kingdom
7558,782845634,Nonmatching,Stranger,Stranger,Stranger,487,0.487,1,blocked,United Kingdom
7559,782845634,Nonmatching,Stranger,Stranger,Stranger,832,0.832,1,blocked,United Kingdom
7560,782845634,Nonmatching,Stranger,Stranger,Stranger,535,0.535,1,blocked,United Kingdom
7561,782845634,Nonmatching,Stranger,Stranger,Stranger,498,0.498,1,blocked,United Kingdom
7562,782845634,Nonmatching,Stranger,Stranger,Stranger,738,0.738,1,blocked,United Kingdom
7563,782845634,Nonmatching,Stranger,Stranger,Stranger,559,0.559,1,blocked,United Kingdom
7564,782845634,Nonmatching,Stranger,Stranger,Stranger,676,0.676,1,blocked,United Kingdom
7565,782845634,Nonmatching,Stranger,Stranger,Stranger,689,0.689,1,blocked,United Kingdom
7566,782845634,Nonmatching,Stranger,Stranger,Stranger,705,0.705,1,blocked,United Kingdom
7567,782845634,Nonmatching,Stranger,Stranger,Stranger,492,0.492,1,blocked,United Kingdom
7568,782845634,Nonmatching,Stranger,Stranger,Stranger,501,0.501,1,blocked,United Kingdom
7569,802602224,Matching,Friend,Friend,Close,1286,1.286,1,mixed,United Kingdom
7570,802602224,Matching,Friend,Friend,Close,1288,1.288,1,mixed,United Kingdom
7571,802602224,Matching,Friend,Friend,Close,1164,1.164,0,mixed,United Kingdom
7572,802602224,Matching,Friend,Friend,Close,1029,1.029,0,mixed,United Kingdom
7573,802602224,Matching,Friend,Friend,Close,1014,1.014,1,mixed,United Kingdom
7574,802602224,Matching,Friend,Friend,Close,1089,1.089,0,mixed,United Kingdom
7575,802602224,Matching,Friend,Friend,Close,1235,1.235,1,mixed,United Kingdom
7576,802602224,Matching,Friend,Friend,Close,1281,1.281,1,mixed,United Kingdom
7577,802602224,Matching,Friend,Friend,Close,921,0.921,1,mixed,United Kingdom
7578,802602224,Matching,Friend,Friend,Close,869,0.869,0,mixed,United Kingdom
7579,802602224,Matching,Friend,Friend,Close,679,0.679,1,mixed,United Kingdom
7580,802602224,Matching,Friend,Friend,Close,988,0.988,0,mixed,United Kingdom
7581,802602224,Matching,Friend,Friend,Close,1179,1.179,1,mixed,United Kingdom
7582,802602224,Matching,Friend,Friend,Close,1075,1.075,1,mixed,United Kingdom
7583,802602224,Matching,Friend,Friend,Close,931,0.931,1,mixed,United Kingdom
7584,802602224,Matching,Friend,Friend,Close,1001,1.001,0,mixed,United Kingdom
7585,802602224,Matching,Friend,Friend,Close,1126,1.126,0,mixed,United Kingdom
7586,802602224,Matching,Friend,Friend,Close,607,0.607,1,mixed,United Kingdom
7587,802602224,Matching,Friend,Friend,Close,1111,1.111,1,mixed,United Kingdom
7588,802602224,Matching,Friend,Friend,Close,882,0.882,0,mixed,United Kingdom
7589,802602224,Matching,Friend,Friend,Close,555,0.555,1,mixed,United Kingdom
7590,802602224,Matching,Friend,Friend,Close,836,0.836,1,mixed,United Kingdom
7591,802602224,Matching,Friend,Friend,Close,1191,1.191,1,mixed,United Kingdom
7592,802602224,Matching,Friend,Friend,Close,1035,1.035,1,mixed,United Kingdom
7593,802602224,Matching,Friend,Friend,Close,1007,1.007,1,mixed,United Kingdom
7594,802602224,Matching,Friend,Friend,Close,1229,1.229,1,mixed,United Kingdom
7595,802602224,Matching,Friend,Friend,Close,821,0.821,1,blocked,United Kingdom
7596,802602224,Matching,Friend,Friend,Close,1331,1.331,0,blocked,United Kingdom
7597,802602224,Matching,Friend,Friend,Close,578,0.578,1,blocked,United Kingdom
7598,802602224,Matching,Friend,Friend,Close,644,0.644,1,blocked,United Kingdom
7599,802602224,Matching,Friend,Friend,Close,901,0.901,1,blocked,United Kingdom
7600,802602224,Matching,Friend,Friend,Close,550,0.55,1,blocked,United Kingdom
7601,802602224,Matching,Friend,Friend,Close,1015,1.015,1,blocked,United Kingdom
7602,802602224,Matching,Friend,Friend,Close,529,0.529,1,blocked,United Kingdom
7603,802602224,Matching,Friend,Friend,Close,598,0.598,1,blocked,United Kingdom
7604,802602224,Matching,Friend,Friend,Close,660,0.66,1,blocked,United Kingdom
7605,802602224,Matching,Friend,Friend,Close,624,0.624,1,blocked,United Kingdom
7606,802602224,Matching,Friend,Friend,Close,776,0.776,1,blocked,United Kingdom
7607,802602224,Matching,Friend,Friend,Close,390,0.39,1,blocked,United Kingdom
7608,802602224,Matching,Friend,Friend,Close,461,0.461,1,blocked,United Kingdom
7609,802602224,Matching,Friend,Friend,Close,707,0.707,1,blocked,United Kingdom
7610,802602224,Matching,Friend,Friend,Close,550,0.55,1,blocked,United Kingdom
7611,802602224,Matching,Friend,Friend,Close,699,0.699,1,blocked,United Kingdom
7612,802602224,Matching,Friend,Friend,Close,825,0.825,1,blocked,United Kingdom
7613,802602224,Matching,Friend,Friend,Close,730,0.73,0,blocked,United Kingdom
7614,802602224,Matching,Friend,Friend,Close,487,0.487,1,blocked,United Kingdom
7615,802602224,Matching,Friend,Friend,Close,471,0.471,1,blocked,United Kingdom
7616,802602224,Matching,Friend,Friend,Close,602,0.602,1,blocked,United Kingdom
7617,802602224,Matching,Friend,Friend,Close,941,0.941,1,blocked,United Kingdom
7618,802602224,Matching,Friend,Friend,Close,505,0.505,1,blocked,United Kingdom
7619,802602224,Matching,Friend,Friend,Close,718,0.718,1,blocked,United Kingdom
7620,802602224,Matching,Friend,Friend,Close,900,0.9,1,blocked,United Kingdom
7621,802602224,Matching,Friend,Friend,Close,674,0.674,1,blocked,United Kingdom
7622,802602224,Matching,Friend,Friend,Close,483,0.483,1,blocked,United Kingdom
7623,802602224,Matching,Friend,Friend,Close,510,0.51,1,blocked,United Kingdom
7624,802602224,Matching,Friend,Friend,Close,468,0.468,1,blocked,United Kingdom
7625,802602224,Matching,Self,Self,Self,1037,1.037,1,mixed,United Kingdom
7626,802602224,Matching,Self,Self,Self,948,0.948,1,mixed,United Kingdom
7627,802602224,Matching,Self,Self,Self,899,0.899,1,mixed,United Kingdom
7628,802602224,Matching,Self,Self,Self,792,0.792,0,mixed,United Kingdom
7629,802602224,Matching,Self,Self,Self,1091,1.091,0,mixed,United Kingdom
7630,802602224,Matching,Self,Self,Self,1051,1.051,1,mixed,United Kingdom
7631,802602224,Matching,Self,Self,Self,1315,1.315,0,mixed,United Kingdom
7632,802602224,Matching,Self,Self,Self,1114,1.114,1,mixed,United Kingdom
7633,802602224,Matching,Self,Self,Self,845,0.845,1,mixed,United Kingdom
7634,802602224,Matching,Self,Self,Self,879,0.879,1,mixed,United Kingdom
7635,802602224,Matching,Self,Self,Self,936,0.936,1,mixed,United Kingdom
7636,802602224,Matching,Self,Self,Self,965,0.965,1,mixed,United Kingdom
7637,802602224,Matching,Self,Self,Self,908,0.908,1,mixed,United Kingdom
7638,802602224,Matching,Self,Self,Self,1025,1.025,0,mixed,United Kingdom
7639,802602224,Matching,Self,Self,Self,723,0.723,1,mixed,United Kingdom
7640,802602224,Matching,Self,Self,Self,837,0.837,1,mixed,United Kingdom
7641,802602224,Matching,Self,Self,Self,735,0.735,1,mixed,United Kingdom
7642,802602224,Matching,Self,Self,Self,739,0.739,1,mixed,United Kingdom
7643,802602224,Matching,Self,Self,Self,889,0.889,1,blocked,United Kingdom
7644,802602224,Matching,Self,Self,Self,947,0.947,1,blocked,United Kingdom
7645,802602224,Matching,Self,Self,Self,837,0.837,1,blocked,United Kingdom
7646,802602224,Matching,Self,Self,Self,555,0.555,1,blocked,United Kingdom
7647,802602224,Matching,Self,Self,Self,632,0.632,1,blocked,United Kingdom
7648,802602224,Matching,Self,Self,Self,789,0.789,1,blocked,United Kingdom
7649,802602224,Matching,Self,Self,Self,522,0.522,1,blocked,United Kingdom
7650,802602224,Matching,Self,Self,Self,719,0.719,1,blocked,United Kingdom
7651,802602224,Matching,Self,Self,Self,626,0.626,1,blocked,United Kingdom
7652,802602224,Matching,Self,Self,Self,496,0.496,1,blocked,United Kingdom
7653,802602224,Matching,Self,Self,Self,665,0.665,1,blocked,United Kingdom
7654,802602224,Matching,Self,Self,Self,522,0.522,1,blocked,United Kingdom
7655,802602224,Matching,Self,Self,Self,412,0.412,1,blocked,United Kingdom
7656,802602224,Matching,Self,Self,Self,659,0.659,1,blocked,United Kingdom
7657,802602224,Matching,Self,Self,Self,464,0.464,1,blocked,United Kingdom
7658,802602224,Matching,Self,Self,Self,406,0.406,1,blocked,United Kingdom
7659,802602224,Matching,Self,Self,Self,603,0.603,1,blocked,United Kingdom
7660,802602224,Matching,Self,Self,Self,445,0.445,1,blocked,United Kingdom
7661,802602224,Matching,Self,Self,Self,458,0.458,1,blocked,United Kingdom
7662,802602224,Matching,Self,Self,Self,429,0.429,1,blocked,United Kingdom
7663,802602224,Matching,Self,Self,Self,361,0.361,1,blocked,United Kingdom
7664,802602224,Matching,Self,Self,Self,463,0.463,1,blocked,United Kingdom
7665,802602224,Matching,Self,Self,Self,694,0.694,1,blocked,United Kingdom
7666,802602224,Matching,Self,Self,Self,697,0.697,1,blocked,United Kingdom
7667,802602224,Matching,Self,Self,Self,533,0.533,1,blocked,United Kingdom
7668,802602224,Matching,Self,Self,Self,453,0.453,1,blocked,United Kingdom
7669,802602224,Matching,Self,Self,Self,783,0.783,1,blocked,United Kingdom
7670,802602224,Matching,Self,Self,Self,579,0.579,1,blocked,United Kingdom
7671,802602224,Matching,Self,Self,Self,590,0.59,1,blocked,United Kingdom
7672,802602224,Matching,Self,Self,Self,824,0.824,1,mixed,United Kingdom
7673,802602224,Matching,Self,Self,Self,670,0.67,1,mixed,United Kingdom
7674,802602224,Matching,Self,Self,Self,688,0.688,1,mixed,United Kingdom
7675,802602224,Matching,Self,Self,Self,669,0.669,1,mixed,United Kingdom
7676,802602224,Matching,Self,Self,Self,654,0.654,1,mixed,United Kingdom
7677,802602224,Matching,Self,Self,Self,660,0.66,1,mixed,United Kingdom
7678,802602224,Matching,Self,Self,Self,1012,1.012,1,mixed,United Kingdom
7679,802602224,Matching,Self,Self,Self,1321,1.321,0,mixed,United Kingdom
7680,802602224,Matching,Self,Self,Self,881,0.881,1,mixed,United Kingdom
7681,802602224,Matching,Self,Self,Self,375,0.375,1,mixed,United Kingdom
7682,802602224,Matching,Stranger,Stranger,Stranger,945,0.945,0,mixed,United Kingdom
7683,802602224,Matching,Stranger,Stranger,Stranger,1117,1.117,0,mixed,United Kingdom
7684,802602224,Matching,Stranger,Stranger,Stranger,1293,1.293,0,mixed,United Kingdom
7685,802602224,Matching,Stranger,Stranger,Stranger,1198,1.198,0,mixed,United Kingdom
7686,802602224,Matching,Stranger,Stranger,Stranger,1304,1.304,1,mixed,United Kingdom
7687,802602224,Matching,Stranger,Stranger,Stranger,1113,1.113,1,mixed,United Kingdom
7688,802602224,Matching,Stranger,Stranger,Stranger,1106,1.106,0,mixed,United Kingdom
7689,802602224,Matching,Stranger,Stranger,Stranger,820,0.82,0,mixed,United Kingdom
7690,802602224,Matching,Stranger,Stranger,Stranger,735,0.735,0,mixed,United Kingdom
7691,802602224,Matching,Stranger,Stranger,Stranger,1350,1.35,1,mixed,United Kingdom
7692,802602224,Matching,Stranger,Stranger,Stranger,1029,1.029,0,mixed,United Kingdom
7693,802602224,Matching,Stranger,Stranger,Stranger,1199,1.199,1,mixed,United Kingdom
7694,802602224,Matching,Stranger,Stranger,Stranger,1083,1.083,1,mixed,United Kingdom
7695,802602224,Matching,Stranger,Stranger,Stranger,905,0.905,0,mixed,United Kingdom
7696,802602224,Matching,Stranger,Stranger,Stranger,907,0.907,1,mixed,United Kingdom
7697,802602224,Matching,Stranger,Stranger,Stranger,815,0.815,0,mixed,United Kingdom
7698,802602224,Matching,Stranger,Stranger,Stranger,841,0.841,1,mixed,United Kingdom
7699,802602224,Matching,Stranger,Stranger,Stranger,857,0.857,0,mixed,United Kingdom
7700,802602224,Matching,Stranger,Stranger,Stranger,879,0.879,1,mixed,United Kingdom
7701,802602224,Matching,Stranger,Stranger,Stranger,1169,1.169,1,mixed,United Kingdom
7702,802602224,Matching,Stranger,Stranger,Stranger,727,0.727,0,mixed,United Kingdom
7703,802602224,Matching,Stranger,Stranger,Stranger,1097,1.097,1,mixed,United Kingdom
7704,802602224,Matching,Stranger,Stranger,Stranger,991,0.991,0,mixed,United Kingdom
7705,802602224,Matching,Stranger,Stranger,Stranger,1033,1.033,1,mixed,United Kingdom
7706,802602224,Matching,Stranger,Stranger,Stranger,1113,1.113,1,mixed,United Kingdom
7707,802602224,Matching,Stranger,Stranger,Stranger,756,0.756,1,mixed,United Kingdom
7708,802602224,Matching,Stranger,Stranger,Stranger,935,0.935,1,mixed,United Kingdom
7709,802602224,Matching,Stranger,Stranger,Stranger,868,0.868,1,mixed,United Kingdom
7710,802602224,Matching,Stranger,Stranger,Stranger,799,0.799,1,blocked,United Kingdom
7711,802602224,Matching,Stranger,Stranger,Stranger,781,0.781,1,blocked,United Kingdom
7712,802602224,Matching,Stranger,Stranger,Stranger,474,0.474,1,blocked,United Kingdom
7713,802602224,Matching,Stranger,Stranger,Stranger,747,0.747,1,blocked,United Kingdom
7714,802602224,Matching,Stranger,Stranger,Stranger,586,0.586,1,blocked,United Kingdom
7715,802602224,Matching,Stranger,Stranger,Stranger,464,0.464,1,blocked,United Kingdom
