,Subject,Label,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
7803,23,Friend,Self,Matching,Self,Self,Self,356,0.356,0,United Kingdom
7804,23,Self,Self,Matching,Self,Self,Self,915,0.915,0,United Kingdom
7805,23,Self,Self,Matching,Self,Self,Self,261,0.261,0,United Kingdom
7806,23,Self,Self,Matching,Self,Self,Self,335,0.335,0,United Kingdom
7807,23,Self,Self,Matching,Self,Self,Self,411,0.411,0,United Kingdom
7808,23,Self,Self,Matching,Self,Self,Self,207,0.207,0,United Kingdom
7809,23,Friend,Self,Matching,Self,Self,Self,415,0.415,1,United Kingdom
7810,23,Friend,Self,Matching,Self,Self,Self,423,0.423,1,United Kingdom
7811,23,Friend,Self,Matching,Self,Self,Self,347,0.347,1,United Kingdom
7812,23,Friend,Self,Matching,Self,Self,Self,240,0.24,1,United Kingdom
7813,23,Friend,Self,Matching,Self,Self,Self,245,0.245,1,United Kingdom
7814,23,Friend,Self,Matching,Self,Self,Self,217,0.217,1,United Kingdom
7815,23,Friend,Self,Matching,Self,Self,Self,208,0.208,1,United Kingdom
7816,23,Friend,Self,Matching,Self,Self,Self,510,0.51,1,United Kingdom
7817,23,Friend,Self,Matching,Self,Self,Self,336,0.336,1,United Kingdom
7818,23,Self,Self,Matching,Self,Self,Self,1095,1.095,0,United Kingdom
7819,23,Friend,Self,Matching,Self,Self,Self,759,0.759,1,United Kingdom
7820,23,Friend,Self,Matching,Self,Self,Self,690,0.69,1,United Kingdom
7821,23,Friend,Self,Matching,Self,Self,Self,601,0.601,1,United Kingdom
7822,23,Friend,Self,Matching,Self,Self,Self,570,0.57,1,United Kingdom
7823,23,Friend,Self,Matching,Self,Self,Self,442,0.442,1,United Kingdom
7824,23,Friend,Self,Matching,Self,Self,Self,421,0.421,1,United Kingdom
7825,23,Friend,Self,Matching,Self,Self,Self,360,0.36,1,United Kingdom
7826,23,Friend,Self,Matching,Self,Self,Self,464,0.464,1,United Kingdom
7827,23,Friend,Self,Matching,Self,Self,Self,439,0.439,1,United Kingdom
7828,23,Friend,Self,Matching,Self,Self,Self,279,0.279,1,United Kingdom
7829,23,Friend,Self,Matching,Self,Self,Self,281,0.281,1,United Kingdom
7830,23,Friend,Self,Matching,Self,Self,Self,316,0.316,1,United Kingdom
7831,23,Friend,Self,Matching,Self,Self,Self,287,0.287,1,United Kingdom
7832,23,Friend,Self,Matching,Self,Self,Self,211,0.211,1,United Kingdom
7833,23,Friend,Self,Matching,Self,Self,Self,283,0.283,1,United Kingdom
7834,23,Self,Self,Matching,Self,Self,Self,450,0.45,0,United Kingdom
7835,23,Friend,Self,Matching,Self,Self,Self,381,0.381,1,United Kingdom
7836,23,Friend,Self,Matching,Self,Self,Self,525,0.525,1,United Kingdom
7837,23,Friend,Self,Matching,Self,Self,Self,348,0.348,1,United Kingdom
7838,23,Self,Self,Matching,Self,Self,Self,350,0.35,0,United Kingdom
7839,23,Friend,Self,Matching,Self,Self,Self,455,0.455,1,United Kingdom
7840,23,Self,Self,Matching,Self,Self,Self,277,0.277,0,United Kingdom
7841,23,Friend,Self,Matching,Self,Self,Self,393,0.393,1,United Kingdom
7842,23,Self,Self,Matching,Self,Self,Self,358,0.358,0,United Kingdom
7843,23,Friend,Self,Matching,Self,Self,Self,365,0.365,1,United Kingdom
7844,23,Friend,Self,Matching,Self,Self,Self,372,0.372,1,United Kingdom
7845,23,Friend,Self,Matching,Self,Self,Self,244,0.244,1,United Kingdom
7846,23,Friend,Self,Matching,Self,Self,Self,429,0.429,1,United Kingdom
7847,23,Self,Self,Matching,Self,Self,Self,231,0.231,0,United Kingdom
7848,23,Friend,Self,Matching,Self,Self,Self,407,0.407,1,United Kingdom
7849,23,Friend,Self,Matching,Self,Self,Self,486,0.486,1,United Kingdom
7850,23,Friend,Self,Matching,Self,Self,Self,392,0.392,1,United Kingdom
7851,23,Friend,Self,Matching,Self,Self,Self,328,0.328,1,United Kingdom
7852,23,Friend,Self,Matching,Self,Self,Self,670,0.67,1,United Kingdom
7853,23,Friend,Self,Matching,Self,Self,Self,346,0.346,1,United Kingdom
7854,23,Friend,Self,Matching,Self,Self,Self,691,0.691,1,United Kingdom
7855,23,Friend,Self,Matching,Self,Self,Self,547,0.547,1,United Kingdom
7856,23,Friend,Self,Matching,Self,Self,Self,510,0.51,1,United Kingdom
7857,23,Friend,Self,Matching,Self,Self,Self,619,0.619,1,United Kingdom
7858,23,Friend,Self,Matching,Self,Self,Self,355,0.355,1,United Kingdom
7859,23,Friend,Self,Matching,Self,Self,Self,347,0.347,1,United Kingdom
7860,23,Friend,Self,Matching,Self,Self,Self,372,0.372,1,United Kingdom
7861,23,Friend,Self,Matching,Self,Self,Self,439,0.439,1,United Kingdom
7862,23,Friend,Self,Matching,Self,Self,Self,345,0.345,1,United Kingdom
7863,23,Self,Self,Matching,Self,Self,Self,522,0.522,1,United Kingdom
7864,23,Self,Self,Matching,Self,Self,Self,544,0.544,1,United Kingdom
7865,23,Self,Self,Matching,Self,Self,Self,401,0.401,1,United Kingdom
7866,23,Self,Self,Matching,Self,Self,Self,235,0.235,1,United Kingdom
7867,23,Self,Self,Matching,Self,Self,Self,486,0.486,1,United Kingdom
7868,23,Self,Self,Matching,Self,Self,Self,238,0.238,1,United Kingdom
7869,23,Friend,Friend,Nonmatching,Friend,Friend,Close,208,0.208,0,United Kingdom
7870,23,Friend,Friend,Nonmatching,Friend,Friend,Close,305,0.305,0,United Kingdom
7871,23,Friend,Friend,Nonmatching,Friend,Friend,Close,457,0.457,0,United Kingdom
7872,23,Friend,Friend,Nonmatching,Friend,Friend,Close,310,0.31,0,United Kingdom
7873,23,Friend,Friend,Nonmatching,Friend,Friend,Close,291,0.291,0,United Kingdom
7874,23,Friend,Friend,Nonmatching,Friend,Friend,Close,281,0.281,0,United Kingdom
7875,23,Friend,Friend,Nonmatching,Friend,Friend,Close,390,0.39,0,United Kingdom
7876,23,Friend,Friend,Nonmatching,Friend,Friend,Close,600,0.6,0,United Kingdom
7877,23,Friend,Friend,Nonmatching,Friend,Friend,Close,294,0.294,0,United Kingdom
7878,23,Friend,Friend,Nonmatching,Friend,Friend,Close,216,0.216,0,United Kingdom
7879,23,Self,Friend,Nonmatching,Friend,Friend,Close,344,0.344,0,United Kingdom
7880,23,Self,Friend,Nonmatching,Friend,Friend,Close,483,0.483,0,United Kingdom
7881,23,Self,Friend,Nonmatching,Friend,Friend,Close,258,0.258,0,United Kingdom
7882,23,Self,Friend,Nonmatching,Friend,Friend,Close,390,0.39,0,United Kingdom
7883,23,Self,Friend,Nonmatching,Friend,Friend,Close,570,0.57,0,United Kingdom
7884,23,Self,Friend,Nonmatching,Friend,Friend,Close,376,0.376,0,United Kingdom
7885,23,Friend,Friend,Nonmatching,Friend,Friend,Close,611,0.611,1,United Kingdom
7886,23,Friend,Friend,Nonmatching,Friend,Friend,Close,730,0.73,1,United Kingdom
7887,23,Friend,Friend,Nonmatching,Friend,Friend,Close,624,0.624,1,United Kingdom
7888,23,Self,Friend,Nonmatching,Friend,Friend,Close,367,0.367,0,United Kingdom
7889,23,Self,Friend,Nonmatching,Friend,Friend,Close,314,0.314,0,United Kingdom
7890,23,Self,Friend,Nonmatching,Friend,Friend,Close,515,0.515,0,United Kingdom
7891,23,Self,Friend,Nonmatching,Friend,Friend,Close,257,0.257,0,United Kingdom
7892,23,Self,Friend,Nonmatching,Friend,Friend,Close,310,0.31,0,United Kingdom
7893,23,Self,Friend,Nonmatching,Friend,Friend,Close,213,0.213,0,United Kingdom
7894,23,Friend,Friend,Nonmatching,Friend,Friend,Close,335,0.335,1,United Kingdom
7895,23,Self,Friend,Nonmatching,Friend,Friend,Close,298,0.298,0,United Kingdom
7896,23,Self,Friend,Nonmatching,Friend,Friend,Close,363,0.363,0,United Kingdom
7897,23,Friend,Friend,Nonmatching,Friend,Friend,Close,335,0.335,1,United Kingdom
7898,23,Self,Friend,Nonmatching,Friend,Friend,Close,464,0.464,0,United Kingdom
7899,23,Friend,Friend,Nonmatching,Friend,Friend,Close,471,0.471,1,United Kingdom
7900,23,Friend,Friend,Nonmatching,Friend,Friend,Close,213,0.213,1,United Kingdom
7901,23,Self,Friend,Nonmatching,Friend,Friend,Close,443,0.443,1,United Kingdom
7902,23,Self,Friend,Nonmatching,Friend,Friend,Close,239,0.239,1,United Kingdom
7903,23,Self,Friend,Nonmatching,Friend,Friend,Close,250,0.25,1,United Kingdom
7904,23,Self,Friend,Nonmatching,Friend,Friend,Close,865,0.865,1,United Kingdom
7905,23,Self,Friend,Nonmatching,Friend,Friend,Close,281,0.281,1,United Kingdom
7906,23,Self,Friend,Nonmatching,Friend,Friend,Close,303,0.303,1,United Kingdom
7907,23,Self,Friend,Nonmatching,Friend,Friend,Close,444,0.444,1,United Kingdom
7908,23,Self,Friend,Nonmatching,Friend,Friend,Close,400,0.4,1,United Kingdom
7909,23,Self,Friend,Nonmatching,Friend,Friend,Close,383,0.383,1,United Kingdom
7910,23,Self,Friend,Nonmatching,Friend,Friend,Close,255,0.255,1,United Kingdom
7911,23,Self,Friend,Nonmatching,Friend,Friend,Close,222,0.222,1,United Kingdom
7912,23,Self,Friend,Nonmatching,Friend,Friend,Close,239,0.239,1,United Kingdom
7913,23,Self,Friend,Nonmatching,Friend,Friend,Close,259,0.259,1,United Kingdom
7914,23,Self,Friend,Nonmatching,Friend,Friend,Close,306,0.306,1,United Kingdom
7915,23,Self,Friend,Nonmatching,Friend,Friend,Close,712,0.712,1,United Kingdom
7916,23,Self,Friend,Nonmatching,Friend,Friend,Close,354,0.354,1,United Kingdom
7917,23,Self,Friend,Nonmatching,Friend,Friend,Close,241,0.241,1,United Kingdom
7918,23,Self,Friend,Nonmatching,Friend,Friend,Close,767,0.767,1,United Kingdom
7919,23,Self,Friend,Nonmatching,Friend,Friend,Close,236,0.236,1,United Kingdom
7920,23,Self,Friend,Nonmatching,Friend,Friend,Close,606,0.606,1,United Kingdom
7921,23,Self,Friend,Nonmatching,Friend,Friend,Close,543,0.543,1,United Kingdom
7922,23,Self,Friend,Nonmatching,Friend,Friend,Close,543,0.543,1,United Kingdom
7923,23,Self,Friend,Nonmatching,Friend,Friend,Close,495,0.495,1,United Kingdom
7924,23,Self,Friend,Nonmatching,Friend,Friend,Close,711,0.711,1,United Kingdom
7925,23,Self,Friend,Nonmatching,Friend,Friend,Close,843,0.843,1,United Kingdom
7926,23,Self,Friend,Nonmatching,Friend,Friend,Close,544,0.544,1,United Kingdom
7927,23,Self,Friend,Nonmatching,Friend,Friend,Close,248,0.248,1,United Kingdom
7928,23,Self,Friend,Nonmatching,Friend,Friend,Close,509,0.509,1,United Kingdom
7929,23,Self,Friend,Nonmatching,Friend,Friend,Close,937,0.937,1,United Kingdom
7930,23,Self,Friend,Nonmatching,Friend,Friend,Close,1015,1.015,1,United Kingdom
7931,23,Self,Friend,Nonmatching,Friend,Friend,Close,381,0.381,1,United Kingdom
7932,23,Self,Friend,Nonmatching,Friend,Friend,Close,826,0.826,1,United Kingdom
7933,23,Self,Friend,Nonmatching,Friend,Friend,Close,412,0.412,1,United Kingdom
7934,23,Self,Friend,Nonmatching,Friend,Friend,Close,393,0.393,1,United Kingdom
7935,23,Self,Friend,Nonmatching,Friend,Friend,Close,362,0.362,1,United Kingdom
7936,23,Self,Friend,Nonmatching,Friend,Friend,Close,397,0.397,1,United Kingdom
7937,23,Self,Friend,Nonmatching,Friend,Friend,Close,534,0.534,1,United Kingdom
7938,23,Self,Friend,Nonmatching,Friend,Friend,Close,388,0.388,1,United Kingdom
7939,23,Self,Friend,Nonmatching,Friend,Friend,Close,326,0.326,1,United Kingdom
7940,23,Self,Friend,Nonmatching,Friend,Friend,Close,579,0.579,1,United Kingdom
7941,23,Self,Friend,Nonmatching,Friend,Friend,Close,273,0.273,1,United Kingdom
7942,23,Self,Friend,Nonmatching,Friend,Friend,Close,541,0.541,1,United Kingdom
7943,23,Self,Friend,Nonmatching,Friend,Friend,Close,335,0.335,1,United Kingdom
7944,23,Self,Friend,Nonmatching,Friend,Friend,Close,365,0.365,1,United Kingdom
7945,23,Self,Friend,Nonmatching,Friend,Friend,Close,275,0.275,1,United Kingdom
7946,23,Self,Friend,Nonmatching,Friend,Friend,Close,267,0.267,1,United Kingdom
7947,23,Friend,Self,Nonmatching,Self,Self,Self,241,0.241,0,United Kingdom
7948,23,Friend,Self,Nonmatching,Self,Self,Self,818,0.818,0,United Kingdom
7949,23,Friend,Self,Nonmatching,Self,Self,Self,266,0.266,0,United Kingdom
7950,23,Friend,Self,Nonmatching,Self,Self,Self,321,0.321,0,United Kingdom
7951,23,Friend,Self,Nonmatching,Self,Self,Self,1061,1.061,0,United Kingdom
7952,23,Friend,Self,Nonmatching,Self,Self,Self,694,0.694,0,United Kingdom
7953,23,Friend,Self,Nonmatching,Self,Self,Self,403,0.403,0,United Kingdom
7954,23,Friend,Self,Nonmatching,Self,Self,Self,590,0.59,0,United Kingdom
7955,23,Friend,Self,Nonmatching,Self,Self,Self,245,0.245,0,United Kingdom
7956,23,Friend,Self,Nonmatching,Self,Self,Self,237,0.237,0,United Kingdom
7957,23,Friend,Self,Nonmatching,Self,Self,Self,267,0.267,0,United Kingdom
7958,23,Friend,Self,Nonmatching,Self,Self,Self,215,0.215,0,United Kingdom
7959,23,Friend,Self,Nonmatching,Self,Self,Self,259,0.259,0,United Kingdom
7960,23,Friend,Self,Nonmatching,Self,Self,Self,912,0.912,0,United Kingdom
7961,23,Friend,Self,Nonmatching,Self,Self,Self,407,0.407,0,United Kingdom
7962,23,Friend,Self,Nonmatching,Self,Self,Self,327,0.327,0,United Kingdom
7963,23,Friend,Self,Nonmatching,Self,Self,Self,294,0.294,0,United Kingdom
7964,23,Friend,Self,Nonmatching,Self,Self,Self,448,0.448,0,United Kingdom
7965,23,Self,Self,Nonmatching,Self,Self,Self,249,0.249,0,United Kingdom
7966,23,Self,Self,Nonmatching,Self,Self,Self,847,0.847,0,United Kingdom
7967,23,Self,Self,Nonmatching,Self,Self,Self,391,0.391,0,United Kingdom
7968,23,Friend,Self,Nonmatching,Self,Self,Self,317,0.317,1,United Kingdom
7969,23,Friend,Self,Nonmatching,Self,Self,Self,286,0.286,1,United Kingdom
7970,23,Friend,Self,Nonmatching,Self,Self,Self,325,0.325,1,United Kingdom
7971,23,Friend,Self,Nonmatching,Self,Self,Self,299,0.299,1,United Kingdom
7972,23,Friend,Self,Nonmatching,Self,Self,Self,269,0.269,1,United Kingdom
7973,23,Friend,Self,Nonmatching,Self,Self,Self,549,0.549,1,United Kingdom
7974,23,Friend,Self,Nonmatching,Self,Self,Self,310,0.31,1,United Kingdom
7975,23,Friend,Self,Nonmatching,Self,Self,Self,993,0.993,1,United Kingdom
7976,23,Friend,Self,Nonmatching,Self,Self,Self,646,0.646,1,United Kingdom
7977,23,Friend,Self,Nonmatching,Self,Self,Self,413,0.413,1,United Kingdom
7978,23,Friend,Self,Nonmatching,Self,Self,Self,344,0.344,1,United Kingdom
7979,23,Friend,Self,Nonmatching,Self,Self,Self,1053,1.053,1,United Kingdom
7980,23,Self,Self,Nonmatching,Self,Self,Self,622,0.622,0,United Kingdom
7981,23,Friend,Self,Nonmatching,Self,Self,Self,666,0.666,1,United Kingdom
7982,23,Friend,Self,Nonmatching,Self,Self,Self,218,0.218,1,United Kingdom
7983,23,Friend,Self,Nonmatching,Self,Self,Self,601,0.601,1,United Kingdom
7984,23,Self,Self,Nonmatching,Self,Self,Self,265,0.265,0,United Kingdom
7985,23,Friend,Self,Nonmatching,Self,Self,Self,216,0.216,1,United Kingdom
7986,23,Friend,Self,Nonmatching,Self,Self,Self,568,0.568,1,United Kingdom
7987,23,Friend,Self,Nonmatching,Self,Self,Self,316,0.316,1,United Kingdom
7988,23,Friend,Self,Nonmatching,Self,Self,Self,209,0.209,1,United Kingdom
7989,23,Self,Self,Nonmatching,Self,Self,Self,275,0.275,0,United Kingdom
7990,23,Friend,Self,Nonmatching,Self,Self,Self,462,0.462,1,United Kingdom
7991,23,Friend,Self,Nonmatching,Self,Self,Self,327,0.327,1,United Kingdom
7992,23,Friend,Self,Nonmatching,Self,Self,Self,345,0.345,1,United Kingdom
7993,23,Friend,Self,Nonmatching,Self,Self,Self,363,0.363,1,United Kingdom
7994,23,Friend,Self,Nonmatching,Self,Self,Self,203,0.203,1,United Kingdom
7995,23,Friend,Self,Nonmatching,Self,Self,Self,366,0.366,1,United Kingdom
7996,23,Self,Self,Nonmatching,Self,Self,Self,212,0.212,0,United Kingdom
7997,23,Self,Self,Nonmatching,Self,Self,Self,276,0.276,0,United Kingdom
7998,23,Friend,Self,Nonmatching,Self,Self,Self,512,0.512,1,United Kingdom
7999,23,Self,Self,Nonmatching,Self,Self,Self,230,0.23,0,United Kingdom
8000,23,Friend,Self,Nonmatching,Self,Self,Self,711,0.711,1,United Kingdom
8001,23,Friend,Self,Nonmatching,Self,Self,Self,589,0.589,1,United Kingdom
8002,23,Friend,Self,Nonmatching,Self,Self,Self,996,0.996,1,United Kingdom
8003,23,Friend,Self,Nonmatching,Self,Self,Self,446,0.446,1,United Kingdom
8004,23,Friend,Self,Nonmatching,Self,Self,Self,1088,1.088,1,United Kingdom
8005,23,Friend,Self,Nonmatching,Self,Self,Self,736,0.736,1,United Kingdom
8006,23,Friend,Self,Nonmatching,Self,Self,Self,304,0.304,1,United Kingdom
8007,23,Friend,Self,Nonmatching,Self,Self,Self,485,0.485,1,United Kingdom
8008,23,Friend,Self,Nonmatching,Self,Self,Self,939,0.939,1,United Kingdom
8009,23,Friend,Self,Nonmatching,Self,Self,Self,566,0.566,1,United Kingdom
8010,23,Friend,Self,Nonmatching,Self,Self,Self,676,0.676,1,United Kingdom
8011,23,Friend,Self,Nonmatching,Self,Self,Self,684,0.684,1,United Kingdom
8012,23,Friend,Self,Nonmatching,Self,Self,Self,566,0.566,1,United Kingdom
8013,23,Friend,Self,Nonmatching,Self,Self,Self,461,0.461,1,United Kingdom
8014,23,Friend,Self,Nonmatching,Self,Self,Self,487,0.487,1,United Kingdom
8015,23,Friend,Self,Nonmatching,Self,Self,Self,462,0.462,1,United Kingdom
8016,23,Friend,Self,Nonmatching,Self,Self,Self,397,0.397,1,United Kingdom
8017,23,Friend,Self,Nonmatching,Self,Self,Self,300,0.3,1,United Kingdom
8018,23,Friend,Self,Nonmatching,Self,Self,Self,358,0.358,1,United Kingdom
8019,23,Friend,Self,Nonmatching,Self,Self,Self,509,0.509,1,United Kingdom
8020,23,Friend,Self,Nonmatching,Self,Self,Self,369,0.369,1,United Kingdom
8021,23,Self,Self,Nonmatching,Self,Self,Self,280,0.28,1,United Kingdom
8022,23,Self,Self,Nonmatching,Self,Self,Self,852,0.852,1,United Kingdom
8023,23,Self,Self,Nonmatching,Self,Self,Self,400,0.4,1,United Kingdom
8024,23,Self,Self,Nonmatching,Self,Self,Self,921,0.921,1,United Kingdom
8025,23,Self,Self,Nonmatching,Self,Self,Self,465,0.465,1,United Kingdom
8026,23,Self,Self,Nonmatching,Self,Self,Self,336,0.336,1,United Kingdom
8027,23,Self,Self,Nonmatching,Self,Self,Self,472,0.472,1,United Kingdom
8028,23,Self,Self,Nonmatching,Self,Self,Self,304,0.304,1,United Kingdom
8029,23,Self,Self,Nonmatching,Self,Self,Self,535,0.535,1,United Kingdom
8030,23,Self,Self,Nonmatching,Self,Self,Self,379,0.379,1,United Kingdom
8031,23,Self,Self,Nonmatching,Self,Self,Self,347,0.347,1,United Kingdom
8032,24,Friend,Friend,Matching,Friend,Friend,Close,533,0.533,1,United Kingdom
8033,24,Friend,Friend,Matching,Friend,Friend,Close,594,0.594,0,United Kingdom
8034,24,Friend,Friend,Matching,Friend,Friend,Close,512,0.512,0,United Kingdom
8035,24,Friend,Friend,Matching,Friend,Friend,Close,412,0.412,0,United Kingdom
8036,24,Friend,Friend,Matching,Friend,Friend,Close,414,0.414,0,United Kingdom
8037,24,Friend,Friend,Matching,Friend,Friend,Close,445,0.445,0,United Kingdom
8038,24,Friend,Friend,Matching,Friend,Friend,Close,482,0.482,0,United Kingdom
8039,24,Friend,Friend,Matching,Friend,Friend,Close,419,0.419,0,United Kingdom
8040,24,Friend,Friend,Matching,Friend,Friend,Close,480,0.48,0,United Kingdom
8041,24,Friend,Friend,Matching,Friend,Friend,Close,408,0.408,0,United Kingdom
8042,24,Friend,Friend,Matching,Friend,Friend,Close,426,0.426,0,United Kingdom
8043,24,Friend,Friend,Matching,Friend,Friend,Close,375,0.375,0,United Kingdom
8044,24,Friend,Friend,Matching,Friend,Friend,Close,325,0.325,0,United Kingdom
8045,24,Friend,Friend,Matching,Friend,Friend,Close,531,0.531,0,United Kingdom
8046,24,Friend,Friend,Matching,Friend,Friend,Close,292,0.292,0,United Kingdom
8047,24,Friend,Friend,Matching,Friend,Friend,Close,307,0.307,0,United Kingdom
8048,24,Friend,Friend,Matching,Friend,Friend,Close,398,0.398,0,United Kingdom
8049,24,Friend,Friend,Matching,Friend,Friend,Close,379,0.379,0,United Kingdom
8050,24,Friend,Friend,Matching,Friend,Friend,Close,413,0.413,0,United Kingdom
8051,24,Friend,Friend,Matching,Friend,Friend,Close,629,0.629,0,United Kingdom
8052,24,Friend,Friend,Matching,Friend,Friend,Close,354,0.354,0,United Kingdom
8053,24,Friend,Friend,Matching,Friend,Friend,Close,418,0.418,0,United Kingdom
8054,24,Friend,Friend,Matching,Friend,Friend,Close,251,0.251,0,United Kingdom
8055,24,Friend,Friend,Matching,Friend,Friend,Close,505,0.505,0,United Kingdom
8056,24,Self,Friend,Matching,Friend,Friend,Close,358,0.358,0,United Kingdom
8057,24,Self,Friend,Matching,Friend,Friend,Close,297,0.297,0,United Kingdom
8058,24,Self,Friend,Matching,Friend,Friend,Close,293,0.293,0,United Kingdom
8059,24,Self,Friend,Matching,Friend,Friend,Close,362,0.362,0,United Kingdom
8060,24,Self,Friend,Matching,Friend,Friend,Close,353,0.353,0,United Kingdom
8061,24,Self,Friend,Matching,Friend,Friend,Close,374,0.374,0,United Kingdom
8062,24,Self,Friend,Matching,Friend,Friend,Close,293,0.293,0,United Kingdom
8063,24,Self,Friend,Matching,Friend,Friend,Close,329,0.329,0,United Kingdom
8064,24,Self,Friend,Matching,Friend,Friend,Close,274,0.274,0,United Kingdom
8065,24,Self,Friend,Matching,Friend,Friend,Close,299,0.299,0,United Kingdom
8066,24,Self,Friend,Matching,Friend,Friend,Close,467,0.467,0,United Kingdom
8067,24,Self,Friend,Matching,Friend,Friend,Close,309,0.309,0,United Kingdom
8068,24,Self,Friend,Matching,Friend,Friend,Close,405,0.405,0,United Kingdom
8069,24,Self,Friend,Matching,Friend,Friend,Close,352,0.352,0,United Kingdom
8070,24,Self,Friend,Matching,Friend,Friend,Close,274,0.274,0,United Kingdom
8071,24,Self,Friend,Matching,Friend,Friend,Close,394,0.394,0,United Kingdom
8072,24,Self,Friend,Matching,Friend,Friend,Close,317,0.317,0,United Kingdom
8073,24,Self,Friend,Matching,Friend,Friend,Close,270,0.27,0,United Kingdom
8074,24,Self,Friend,Matching,Friend,Friend,Close,337,0.337,0,United Kingdom
8075,24,Self,Friend,Matching,Friend,Friend,Close,265,0.265,0,United Kingdom
