,Subject,Label,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
5323,16,Self,Nonmatching,Friend,Friend,Close,673,0.673,1,United Kingdom
5324,16,Self,Nonmatching,Friend,Friend,Close,634,0.634,1,United Kingdom
5325,16,Self,Nonmatching,Friend,Friend,Close,403,0.403,1,United Kingdom
5326,16,Self,Nonmatching,Friend,Friend,Close,783,0.783,1,United Kingdom
5327,16,Friend,Nonmatching,Friend,Friend,Close,703,0.703,1,United Kingdom
5328,16,Friend,Nonmatching,Friend,Friend,Close,487,0.487,0,United Kingdom
5329,16,Friend,Nonmatching,Friend,Friend,Close,442,0.442,0,United Kingdom
5330,16,Friend,Nonmatching,Friend,Friend,Close,533,0.533,1,United Kingdom
5331,16,Friend,Nonmatching,Friend,Friend,Close,511,0.511,1,United Kingdom
5332,16,Friend,Nonmatching,Friend,Friend,Close,665,0.665,1,United Kingdom
5333,16,Friend,Nonmatching,Friend,Friend,Close,416,0.416,1,United Kingdom
5334,16,Friend,Nonmatching,Friend,Friend,Close,624,0.624,1,United Kingdom
5335,16,Friend,Nonmatching,Friend,Friend,Close,382,0.382,1,United Kingdom
5336,16,Friend,Nonmatching,Friend,Friend,Close,631,0.631,1,United Kingdom
5337,16,Friend,Nonmatching,Friend,Friend,Close,548,0.548,1,United Kingdom
5338,16,Friend,Nonmatching,Friend,Friend,Close,961,0.961,1,United Kingdom
5339,16,Friend,Nonmatching,Friend,Friend,Close,654,0.654,1,United Kingdom
5340,16,Friend,Nonmatching,Friend,Friend,Close,509,0.509,1,United Kingdom
5341,16,Friend,Nonmatching,Friend,Friend,Close,550,0.55,1,United Kingdom
5342,16,Friend,Nonmatching,Friend,Friend,Close,648,0.648,1,United Kingdom
5343,16,Friend,Nonmatching,Friend,Friend,Close,435,0.435,1,United Kingdom
5344,16,Friend,Nonmatching,Friend,Friend,Close,660,0.66,1,United Kingdom
5345,16,Friend,Nonmatching,Friend,Friend,Close,609,0.609,1,United Kingdom
5346,16,Friend,Nonmatching,Friend,Friend,Close,499,0.499,1,United Kingdom
5347,16,Friend,Nonmatching,Friend,Friend,Close,820,0.82,1,United Kingdom
5348,16,Friend,Nonmatching,Friend,Friend,Close,795,0.795,1,United Kingdom
5349,16,Friend,Nonmatching,Friend,Friend,Close,566,0.566,1,United Kingdom
5350,16,Friend,Nonmatching,Friend,Friend,Close,468,0.468,1,United Kingdom
5351,16,Friend,Nonmatching,Friend,Friend,Close,418,0.418,1,United Kingdom
5352,16,Friend,Nonmatching,Friend,Friend,Close,418,0.418,1,United Kingdom
5353,16,Friend,Nonmatching,Friend,Friend,Close,435,0.435,0,United Kingdom
5354,16,Friend,Nonmatching,Friend,Friend,Close,556,0.556,1,United Kingdom
5355,16,Friend,Nonmatching,Friend,Friend,Close,459,0.459,1,United Kingdom
5356,16,Friend,Nonmatching,Friend,Friend,Close,514,0.514,1,United Kingdom
5357,16,Friend,Nonmatching,Friend,Friend,Close,536,0.536,1,United Kingdom
5358,16,Friend,Nonmatching,Friend,Friend,Close,408,0.408,1,United Kingdom
5359,16,Friend,Nonmatching,Friend,Friend,Close,405,0.405,1,United Kingdom
5360,16,Friend,Nonmatching,Friend,Friend,Close,470,0.47,1,United Kingdom
5361,16,Friend,Nonmatching,Friend,Friend,Close,425,0.425,1,United Kingdom
5362,16,Friend,Nonmatching,Friend,Friend,Close,652,0.652,1,United Kingdom
5363,16,Friend,Nonmatching,Friend,Friend,Close,383,0.383,1,United Kingdom
5364,16,Friend,Nonmatching,Friend,Friend,Close,395,0.395,1,United Kingdom
5365,16,Friend,Nonmatching,Friend,Friend,Close,797,0.797,1,United Kingdom
5366,16,Friend,Nonmatching,Friend,Friend,Close,394,0.394,1,United Kingdom
5367,16,Friend,Nonmatching,Friend,Friend,Close,490,0.49,1,United Kingdom
5368,16,Friend,Nonmatching,Friend,Friend,Close,477,0.477,1,United Kingdom
5369,16,Friend,Nonmatching,Friend,Friend,Close,515,0.515,1,United Kingdom
5370,16,Friend,Nonmatching,Friend,Friend,Close,404,0.404,1,United Kingdom
5371,16,Friend,Nonmatching,Friend,Friend,Close,332,0.332,0,United Kingdom
5372,16,Friend,Nonmatching,Friend,Friend,Close,522,0.522,1,United Kingdom
5373,16,Friend,Nonmatching,Friend,Friend,Close,496,0.496,1,United Kingdom
5374,16,Friend,Nonmatching,Friend,Friend,Close,473,0.473,0,United Kingdom
5375,16,Friend,Nonmatching,Friend,Friend,Close,609,0.609,1,United Kingdom
5376,16,Friend,Nonmatching,Friend,Friend,Close,593,0.593,0,United Kingdom
5377,16,Friend,Nonmatching,Friend,Friend,Close,490,0.49,1,United Kingdom
5378,16,Friend,Nonmatching,Friend,Friend,Close,462,0.462,1,United Kingdom
5379,16,Friend,Nonmatching,Friend,Friend,Close,390,0.39,1,United Kingdom
5380,16,Friend,Nonmatching,Friend,Friend,Close,416,0.416,1,United Kingdom
5381,16,Friend,Nonmatching,Friend,Friend,Close,737,0.737,1,United Kingdom
5382,16,Friend,Nonmatching,Friend,Friend,Close,472,0.472,0,United Kingdom
5383,16,Friend,Nonmatching,Friend,Friend,Close,741,0.741,1,United Kingdom
5384,16,Friend,Nonmatching,Friend,Friend,Close,482,0.482,1,United Kingdom
5385,16,Friend,Nonmatching,Friend,Friend,Close,547,0.547,1,United Kingdom
5386,16,Friend,Nonmatching,Friend,Friend,Close,439,0.439,1,United Kingdom
5387,16,Friend,Nonmatching,Friend,Friend,Close,430,0.43,1,United Kingdom
5388,16,Friend,Nonmatching,Friend,Friend,Close,426,0.426,1,United Kingdom
5389,16,Friend,Nonmatching,Friend,Friend,Close,463,0.463,1,United Kingdom
5390,16,Friend,Nonmatching,Friend,Friend,Close,449,0.449,1,United Kingdom
5391,16,Friend,Nonmatching,Friend,Friend,Close,702,0.702,1,United Kingdom
5392,16,Friend,Nonmatching,Friend,Friend,Close,417,0.417,1,United Kingdom
5393,16,Friend,Nonmatching,Friend,Friend,Close,511,0.511,1,United Kingdom
5394,16,Friend,Nonmatching,Friend,Friend,Close,403,0.403,1,United Kingdom
5395,16,Friend,Nonmatching,Friend,Friend,Close,481,0.481,1,United Kingdom
5396,16,Self,Nonmatching,Self,Self,Self,712,0.712,1,United Kingdom
5397,16,Self,Nonmatching,Self,Self,Self,591,0.591,1,United Kingdom
5398,16,Self,Nonmatching,Self,Self,Self,554,0.554,1,United Kingdom
5399,16,Self,Nonmatching,Self,Self,Self,410,0.41,1,United Kingdom
5400,16,Self,Nonmatching,Self,Self,Self,467,0.467,1,United Kingdom
5401,16,Self,Nonmatching,Self,Self,Self,557,0.557,1,United Kingdom
5402,16,Self,Nonmatching,Self,Self,Self,663,0.663,1,United Kingdom
5403,16,Self,Nonmatching,Self,Self,Self,420,0.42,1,United Kingdom
5404,16,Self,Nonmatching,Self,Self,Self,434,0.434,0,United Kingdom
5405,16,Self,Nonmatching,Self,Self,Self,629,0.629,1,United Kingdom
5406,16,Self,Nonmatching,Self,Self,Self,620,0.62,1,United Kingdom
5407,16,Self,Nonmatching,Self,Self,Self,1047,1.047,1,United Kingdom
5408,16,Self,Nonmatching,Self,Self,Self,428,0.428,1,United Kingdom
5409,16,Self,Nonmatching,Self,Self,Self,463,0.463,1,United Kingdom
5410,16,Self,Nonmatching,Self,Self,Self,438,0.438,1,United Kingdom
5411,16,Self,Nonmatching,Self,Self,Self,506,0.506,1,United Kingdom
5412,16,Self,Nonmatching,Self,Self,Self,580,0.58,1,United Kingdom
5413,16,Self,Nonmatching,Self,Self,Self,524,0.524,1,United Kingdom
5414,16,Self,Nonmatching,Self,Self,Self,681,0.681,1,United Kingdom
5415,16,Self,Nonmatching,Self,Self,Self,1009,1.009,1,United Kingdom
5416,16,Self,Nonmatching,Self,Self,Self,473,0.473,1,United Kingdom
5417,16,Self,Nonmatching,Self,Self,Self,1122,1.122,1,United Kingdom
5418,16,Self,Nonmatching,Self,Self,Self,714,0.714,1,United Kingdom
5419,16,Self,Nonmatching,Self,Self,Self,448,0.448,1,United Kingdom
5420,16,Self,Nonmatching,Self,Self,Self,430,0.43,1,United Kingdom
5421,16,Self,Nonmatching,Self,Self,Self,564,0.564,1,United Kingdom
5422,16,Self,Nonmatching,Self,Self,Self,447,0.447,1,United Kingdom
5423,16,Self,Nonmatching,Self,Self,Self,758,0.758,1,United Kingdom
5424,16,Self,Nonmatching,Self,Self,Self,1147,1.147,1,United Kingdom
5425,16,Self,Nonmatching,Self,Self,Self,709,0.709,1,United Kingdom
5426,16,Self,Nonmatching,Self,Self,Self,389,0.389,1,United Kingdom
5427,16,Self,Nonmatching,Self,Self,Self,371,0.371,1,United Kingdom
5428,16,Self,Nonmatching,Self,Self,Self,539,0.539,1,United Kingdom
5429,16,Self,Nonmatching,Self,Self,Self,424,0.424,0,United Kingdom
5430,16,Self,Nonmatching,Self,Self,Self,778,0.778,1,United Kingdom
5431,16,Self,Nonmatching,Self,Self,Self,545,0.545,1,United Kingdom
5432,16,Self,Nonmatching,Self,Self,Self,507,0.507,1,United Kingdom
5433,16,Self,Nonmatching,Self,Self,Self,1012,1.012,1,United Kingdom
5434,16,Self,Nonmatching,Self,Self,Self,652,0.652,1,United Kingdom
5435,16,Self,Nonmatching,Self,Self,Self,531,0.531,1,United Kingdom
5436,16,Self,Nonmatching,Self,Self,Self,401,0.401,1,United Kingdom
5437,16,Self,Nonmatching,Self,Self,Self,377,0.377,1,United Kingdom
5438,16,Self,Nonmatching,Self,Self,Self,666,0.666,1,United Kingdom
5439,16,Self,Nonmatching,Self,Self,Self,669,0.669,1,United Kingdom
5440,16,Self,Nonmatching,Self,Self,Self,624,0.624,1,United Kingdom
5441,16,Self,Nonmatching,Self,Self,Self,639,0.639,1,United Kingdom
5442,16,Self,Nonmatching,Self,Self,Self,808,0.808,1,United Kingdom
5443,16,Self,Nonmatching,Self,Self,Self,689,0.689,1,United Kingdom
5444,16,Self,Nonmatching,Self,Self,Self,517,0.517,1,United Kingdom
5445,16,Self,Nonmatching,Self,Self,Self,456,0.456,1,United Kingdom
5446,16,Self,Nonmatching,Self,Self,Self,418,0.418,1,United Kingdom
5447,16,Self,Nonmatching,Self,Self,Self,519,0.519,1,United Kingdom
5448,16,Self,Nonmatching,Self,Self,Self,719,0.719,1,United Kingdom
5449,16,Self,Nonmatching,Self,Self,Self,553,0.553,1,United Kingdom
5450,16,Self,Nonmatching,Self,Self,Self,582,0.582,1,United Kingdom
5451,16,Self,Nonmatching,Self,Self,Self,472,0.472,1,United Kingdom
5452,16,Self,Nonmatching,Self,Self,Self,464,0.464,1,United Kingdom
5453,16,Self,Nonmatching,Self,Self,Self,345,0.345,1,United Kingdom
5454,16,Self,Nonmatching,Self,Self,Self,414,0.414,1,United Kingdom
5455,16,Self,Nonmatching,Self,Self,Self,300,0.3,1,United Kingdom
5456,16,Self,Nonmatching,Self,Self,Self,426,0.426,1,United Kingdom
5457,16,Self,Nonmatching,Self,Self,Self,764,0.764,1,United Kingdom
5458,16,Self,Nonmatching,Self,Self,Self,536,0.536,1,United Kingdom
5459,16,Self,Nonmatching,Self,Self,Self,621,0.621,1,United Kingdom
5460,16,Self,Nonmatching,Self,Self,Self,710,0.71,1,United Kingdom
5461,16,Self,Nonmatching,Self,Self,Self,474,0.474,0,United Kingdom
5462,16,Self,Nonmatching,Self,Self,Self,614,0.614,1,United Kingdom
5463,16,Self,Nonmatching,Self,Self,Self,496,0.496,1,United Kingdom
5464,16,Self,Nonmatching,Self,Self,Self,631,0.631,1,United Kingdom
5465,16,Self,Nonmatching,Self,Self,Self,804,0.804,1,United Kingdom
5466,16,Self,Nonmatching,Self,Self,Self,420,0.42,1,United Kingdom
5467,16,Self,Nonmatching,Self,Self,Self,438,0.438,1,United Kingdom
5468,16,Self,Nonmatching,Self,Self,Self,577,0.577,1,United Kingdom
5469,16,Self,Nonmatching,Self,Self,Self,618,0.618,1,United Kingdom
5470,16,Friend,Nonmatching,Self,Self,Self,397,0.397,1,United Kingdom
5471,16,Friend,Nonmatching,Self,Self,Self,578,0.578,1,United Kingdom
5472,16,Friend,Nonmatching,Self,Self,Self,422,0.422,1,United Kingdom
5473,16,Friend,Nonmatching,Self,Self,Self,470,0.47,0,United Kingdom
5474,16,Friend,Nonmatching,Self,Self,Self,441,0.441,0,United Kingdom
5475,16,Friend,Nonmatching,Self,Self,Self,773,0.773,1,United Kingdom
5476,16,Friend,Nonmatching,Self,Self,Self,764,0.764,1,United Kingdom
5477,16,Friend,Nonmatching,Self,Self,Self,766,0.766,1,United Kingdom
5478,16,Friend,Nonmatching,Self,Self,Self,844,0.844,1,United Kingdom
5479,16,Friend,Nonmatching,Self,Self,Self,523,0.523,1,United Kingdom
5480,16,Friend,Nonmatching,Self,Self,Self,767,0.767,1,United Kingdom
5481,16,Friend,Nonmatching,Self,Self,Self,413,0.413,1,United Kingdom
5482,16,Friend,Nonmatching,Self,Self,Self,678,0.678,1,United Kingdom
5483,16,Friend,Nonmatching,Self,Self,Self,618,0.618,1,United Kingdom
5484,16,Friend,Nonmatching,Self,Self,Self,468,0.468,1,United Kingdom
5485,16,Friend,Nonmatching,Self,Self,Self,426,0.426,1,United Kingdom
5486,16,Friend,Nonmatching,Self,Self,Self,508,0.508,1,United Kingdom
5487,16,Friend,Nonmatching,Self,Self,Self,403,0.403,1,United Kingdom
5488,16,Friend,Nonmatching,Self,Self,Self,783,0.783,1,United Kingdom
5489,16,Friend,Nonmatching,Self,Self,Self,817,0.817,1,United Kingdom
5490,16,Friend,Nonmatching,Self,Self,Self,889,0.889,1,United Kingdom
5491,16,Friend,Nonmatching,Self,Self,Self,441,0.441,1,United Kingdom
5492,16,Friend,Nonmatching,Self,Self,Self,853,0.853,1,United Kingdom
5493,16,Friend,Nonmatching,Self,Self,Self,440,0.44,0,United Kingdom
5494,16,Friend,Nonmatching,Self,Self,Self,675,0.675,1,United Kingdom
5495,17,Self,Matching,Friend,Friend,Close,606,0.606,0,United Kingdom
5496,17,Self,Matching,Friend,Friend,Close,829,0.829,0,United Kingdom
5497,17,Self,Matching,Friend,Friend,Close,641,0.641,1,United Kingdom
5498,17,Self,Matching,Friend,Friend,Close,948,0.948,1,United Kingdom
5499,17,Self,Matching,Friend,Friend,Close,641,0.641,1,United Kingdom
5500,17,Self,Matching,Friend,Friend,Close,553,0.553,1,United Kingdom
5501,17,Self,Matching,Friend,Friend,Close,389,0.389,1,United Kingdom
5502,17,Self,Matching,Friend,Friend,Close,535,0.535,0,United Kingdom
5503,17,Self,Matching,Friend,Friend,Close,448,0.448,0,United Kingdom
5504,17,Self,Matching,Friend,Friend,Close,1023,1.023,1,United Kingdom
5505,17,Self,Matching,Friend,Friend,Close,677,0.677,0,United Kingdom
5506,17,Self,Matching,Friend,Friend,Close,688,0.688,0,United Kingdom
5507,17,Self,Matching,Friend,Friend,Close,816,0.816,1,United Kingdom
5508,17,Self,Matching,Friend,Friend,Close,788,0.788,0,United Kingdom
5509,17,Self,Matching,Friend,Friend,Close,614,0.614,1,United Kingdom
5510,17,Self,Matching,Friend,Friend,Close,526,0.526,0,United Kingdom
5511,17,Self,Matching,Friend,Friend,Close,822,0.822,1,United Kingdom
5512,17,Self,Matching,Friend,Friend,Close,452,0.452,1,United Kingdom
5513,17,Self,Matching,Friend,Friend,Close,702,0.702,0,United Kingdom
5514,17,Self,Matching,Friend,Friend,Close,533,0.533,0,United Kingdom
5515,17,Self,Matching,Friend,Friend,Close,741,0.741,1,United Kingdom
5516,17,Self,Matching,Friend,Friend,Close,390,0.39,0,United Kingdom
5517,17,Self,Matching,Friend,Friend,Close,525,0.525,1,United Kingdom
5518,17,Self,Matching,Friend,Friend,Close,451,0.451,1,United Kingdom
5519,17,Friend,Matching,Friend,Friend,Close,588,0.588,1,United Kingdom
5520,17,Friend,Matching,Friend,Friend,Close,767,0.767,1,United Kingdom
5521,17,Friend,Matching,Friend,Friend,Close,716,0.716,1,United Kingdom
5522,17,Friend,Matching,Friend,Friend,Close,512,0.512,1,United Kingdom
5523,17,Friend,Matching,Friend,Friend,Close,393,0.393,0,United Kingdom
5524,17,Friend,Matching,Friend,Friend,Close,523,0.523,1,United Kingdom
5525,17,Friend,Matching,Friend,Friend,Close,593,0.593,1,United Kingdom
5526,17,Friend,Matching,Friend,Friend,Close,621,0.621,1,United Kingdom
5527,17,Friend,Matching,Friend,Friend,Close,409,0.409,1,United Kingdom
5528,17,Friend,Matching,Friend,Friend,Close,309,0.309,0,United Kingdom
5529,17,Friend,Matching,Friend,Friend,Close,453,0.453,1,United Kingdom
5530,17,Friend,Matching,Friend,Friend,Close,526,0.526,0,United Kingdom
5531,17,Friend,Matching,Friend,Friend,Close,351,0.351,0,United Kingdom
5532,17,Friend,Matching,Friend,Friend,Close,699,0.699,1,United Kingdom
5533,17,Friend,Matching,Friend,Friend,Close,570,0.57,1,United Kingdom
5534,17,Friend,Matching,Friend,Friend,Close,646,0.646,1,United Kingdom
5535,17,Friend,Matching,Friend,Friend,Close,450,0.45,1,United Kingdom
5536,17,Friend,Matching,Friend,Friend,Close,586,0.586,0,United Kingdom
5537,17,Friend,Matching,Friend,Friend,Close,647,0.647,1,United Kingdom
5538,17,Friend,Matching,Friend,Friend,Close,799,0.799,0,United Kingdom
5539,17,Friend,Matching,Friend,Friend,Close,658,0.658,1,United Kingdom
5540,17,Friend,Matching,Friend,Friend,Close,574,0.574,1,United Kingdom
5541,17,Friend,Matching,Friend,Friend,Close,367,0.367,0,United Kingdom
5542,17,Friend,Matching,Friend,Friend,Close,620,0.62,1,United Kingdom
5543,17,Friend,Matching,Friend,Friend,Close,805,0.805,0,United Kingdom
5544,17,Friend,Matching,Friend,Friend,Close,375,0.375,0,United Kingdom
5545,17,Friend,Matching,Friend,Friend,Close,465,0.465,0,United Kingdom
5546,17,Friend,Matching,Friend,Friend,Close,737,0.737,0,United Kingdom
5547,17,Friend,Matching,Friend,Friend,Close,347,0.347,1,United Kingdom
5548,17,Friend,Matching,Friend,Friend,Close,397,0.397,1,United Kingdom
5549,17,Friend,Matching,Friend,Friend,Close,456,0.456,1,United Kingdom
5550,17,Friend,Matching,Friend,Friend,Close,383,0.383,1,United Kingdom
5551,17,Friend,Matching,Friend,Friend,Close,417,0.417,1,United Kingdom
5552,17,Friend,Matching,Friend,Friend,Close,228,0.228,0,United Kingdom
5553,17,Friend,Matching,Friend,Friend,Close,612,0.612,1,United Kingdom
5554,17,Friend,Matching,Friend,Friend,Close,390,0.39,1,United Kingdom
5555,17,Friend,Matching,Friend,Friend,Close,569,0.569,1,United Kingdom
5556,17,Friend,Matching,Friend,Friend,Close,412,0.412,1,United Kingdom
5557,17,Friend,Matching,Friend,Friend,Close,532,0.532,0,United Kingdom
5558,17,Friend,Matching,Friend,Friend,Close,658,0.658,0,United Kingdom
5559,17,Friend,Matching,Friend,Friend,Close,457,0.457,0,United Kingdom
5560,17,Friend,Matching,Friend,Friend,Close,504,0.504,0,United Kingdom
5561,17,Friend,Matching,Friend,Friend,Close,557,0.557,1,United Kingdom
5562,17,Friend,Matching,Friend,Friend,Close,359,0.359,1,United Kingdom
5563,17,Friend,Matching,Friend,Friend,Close,498,0.498,1,United Kingdom
5564,17,Friend,Matching,Friend,Friend,Close,579,0.579,1,United Kingdom
5565,17,Friend,Matching,Friend,Friend,Close,531,0.531,1,United Kingdom
5566,17,Friend,Matching,Friend,Friend,Close,329,0.329,1,United Kingdom
5567,17,Friend,Matching,Friend,Friend,Close,652,0.652,0,United Kingdom
5568,17,Friend,Matching,Friend,Friend,Close,682,0.682,1,United Kingdom
5569,17,Friend,Matching,Friend,Friend,Close,444,0.444,1,United Kingdom
5570,17,Friend,Matching,Friend,Friend,Close,418,0.418,0,United Kingdom
5571,17,Friend,Matching,Friend,Friend,Close,587,0.587,0,United Kingdom
5572,17,Friend,Matching,Friend,Friend,Close,700,0.7,1,United Kingdom
5573,17,Friend,Matching,Friend,Friend,Close,546,0.546,1,United Kingdom
5574,17,Friend,Matching,Friend,Friend,Close,977,0.977,1,United Kingdom
5575,17,Friend,Matching,Friend,Friend,Close,359,0.359,1,United Kingdom
5576,17,Friend,Matching,Friend,Friend,Close,490,0.49,1,United Kingdom
5577,17,Friend,Matching,Friend,Friend,Close,340,0.34,1,United Kingdom
5578,17,Friend,Matching,Friend,Friend,Close,518,0.518,1,United Kingdom
5579,17,Friend,Matching,Friend,Friend,Close,469,0.469,1,United Kingdom
5580,17,Friend,Matching,Friend,Friend,Close,429,0.429,0,United Kingdom
5581,17,Friend,Matching,Friend,Friend,Close,725,0.725,1,United Kingdom
5582,17,Friend,Matching,Friend,Friend,Close,374,0.374,1,United Kingdom
5583,17,Friend,Matching,Friend,Friend,Close,256,0.256,1,United Kingdom
5584,17,Friend,Matching,Friend,Friend,Close,483,0.483,1,United Kingdom
5585,17,Friend,Matching,Friend,Friend,Close,444,0.444,0,United Kingdom
5586,17,Friend,Matching,Friend,Friend,Close,256,0.256,1,United Kingdom
5587,17,Self,Matching,Self,Self,Self,1095,1.095,1,United Kingdom
5588,17,Self,Matching,Self,Self,Self,416,0.416,1,United Kingdom
5589,17,Self,Matching,Self,Self,Self,617,0.617,0,United Kingdom
5590,17,Self,Matching,Self,Self,Self,659,0.659,1,United Kingdom
5591,17,Self,Matching,Self,Self,Self,464,0.464,1,United Kingdom
5592,17,Self,Matching,Self,Self,Self,576,0.576,1,United Kingdom
5593,17,Self,Matching,Self,Self,Self,819,0.819,1,United Kingdom
5594,17,Self,Matching,Self,Self,Self,744,0.744,1,United Kingdom
5595,17,Self,Matching,Self,Self,Self,435,0.435,1,United Kingdom
5596,17,Self,Matching,Self,Self,Self,599,0.599,1,United Kingdom
5597,17,Self,Matching,Self,Self,Self,673,0.673,1,United Kingdom
5598,17,Self,Matching,Self,Self,Self,521,0.521,1,United Kingdom
5599,17,Self,Matching,Self,Self,Self,466,0.466,1,United Kingdom
5600,17,Self,Matching,Self,Self,Self,1067,1.067,1,United Kingdom
5601,17,Self,Matching,Self,Self,Self,507,0.507,1,United Kingdom
5602,17,Self,Matching,Self,Self,Self,847,0.847,1,United Kingdom
5603,17,Self,Matching,Self,Self,Self,484,0.484,1,United Kingdom
5604,17,Self,Matching,Self,Self,Self,452,0.452,1,United Kingdom
5605,17,Self,Matching,Self,Self,Self,521,0.521,1,United Kingdom
5606,17,Self,Matching,Self,Self,Self,358,0.358,1,United Kingdom
5607,17,Self,Matching,Self,Self,Self,502,0.502,1,United Kingdom
5608,17,Self,Matching,Self,Self,Self,379,0.379,1,United Kingdom
5609,17,Self,Matching,Self,Self,Self,557,0.557,1,United Kingdom
5610,17,Self,Matching,Self,Self,Self,424,0.424,1,United Kingdom
5611,17,Self,Matching,Self,Self,Self,700,0.7,1,United Kingdom
5612,17,Self,Matching,Self,Self,Self,626,0.626,1,United Kingdom
5613,17,Self,Matching,Self,Self,Self,991,0.991,1,United Kingdom
5614,17,Self,Matching,Self,Self,Self,688,0.688,1,United Kingdom
5615,17,Self,Matching,Self,Self,Self,587,0.587,1,United Kingdom
